theta1,theta2,omega1,omega2,t
-0.566146,-1.177335,3.059086,6.937144,3.181250
-0.547392,-1.133135,2.940541,7.207035,3.187500
-0.529407,-1.087242,2.813531,7.479169,3.193750
-0.512239,-1.039643,2.679126,7.752602,3.200000
-0.495930,-0.990334,2.538795,8.026037,3.206250
-0.480512,-0.939321,2.394492,8.297702,3.212500
-0.466002,-0.886622,2.248755,8.565210,3.218750
-0.452399,-0.832271,2.104802,8.825425,3.225000
-0.439680,-0.776327,1.966597,9.074335,3.231250
-0.427795,-0.718876,1.838863,9.307003,3.237500
-0.416661,-0.660036,1.726994,9.517622,3.243750
-0.406162,-0.599965,1.636818,9.699756,3.250000
-0.396143,-0.538862,1.574197,9.846797,3.256250
-0.386416,-0.476966,1.544462,9.952618,3.262500
-0.376760,-0.414550,1.551777,10.012344,3.268750
-0.366936,-0.351914,1.598562,10.023043,3.275000
-0.356695,-0.289366,1.685137,9.984159,3.281250
-0.345793,-0.227212,1.809693,9.897529,3.287500
-0.334002,-0.165738,1.968601,9.767000,3.293750
-0.321124,-0.105205,2.156948,9.597754,3.300000
-0.306991,-0.045835,2.369163,9.395557,3.306250
-0.291471,0.012183,2.599578,9.166098,3.312500
-0.274469,0.068695,2.842841,8.914531,3.318750
-0.255919,0.123578,3.094171,8.645226,3.325000
-0.235784,0.176731,3.349469,8.361701,3.331250
-0.214050,0.228075,3.605324,8.066677,3.337500
-0.190722,0.277545,3.858964,7.762202,3.343750
-0.165822,0.325086,4.108183,7.449788,3.350000
-0.139382,0.370653,4.351251,7.130562,3.356250
-0.111447,0.414206,4.586838,6.805386,3.362500
-0.082065,0.455709,4.813943,6.474965,3.368750
-0.051292,0.495133,5.031833,6.139936,3.375000
-0.019187,0.532450,5.239993,5.800925,3.381250
0.014187,0.567638,5.438083,5.458606,3.387500
0.048768,0.600677,5.625896,5.113734,3.393750
0.084489,0.631556,5.803325,4.767178,3.400000
0.121287,0.660266,5.970324,4.419945,3.406250
0.159097,0.686806,6.126874,4.073200,3.412500
0.197851,0.711184,6.272945,3.728293,3.418750
0.237486,0.733417,6.408457,3.386776,3.425000
0.277935,0.753530,6.533238,3.050429,3.431250
0.319129,0.771562,6.646986,2.721280,3.437500
0.360998,0.787566,6.749227,2.401628,3.443750
0.403469,0.801608,6.839282,2.094052,3.450000
0.446462,0.813772,6.916250,1.801403,3.456250
0.489892,0.824163,6.979001,1.526778,3.462500
0.533667,0.832901,7.026202,1.273443,3.468750
0.577684,0.840132,7.056379,1.044721,3.475000
0.621833,0.846018,7.068014,0.843821,3.481250
0.665993,0.850744,7.059683,0.673612,3.487500
0.710035,0.854507,7.030217,0.536380,3.493750
0.753825,0.857520,6.978871,0.433575,3.500000
0.797225,0.860000,6.905462,0.365614,3.506250
0.840098,0.862162,6.810452,0.331773,3.512500
0.882313,0.864214,6.694961,0.330193,3.518750
0.923746,0.866351,6.560690,0.358021,3.525000
0.964287,0.868743,6.409786,0.411638,3.531250
1.003839,0.871541,6.244663,0.486950,3.537500
1.042321,0.874867,6.067829,0.579689,3.543750
1.079667,0.878815,5.881723,0.685666,3.550000
1.115828,0.883457,5.688601,0.800976,3.556250
1.150764,0.888839,5.490459,0.922126,3.562500
1.184452,0.894989,5.289000,1.046101,3.568750
1.216873,0.901916,5.085634,1.170381,3.575000
1.248020,0.909615,4.881494,1.292919,3.581250
1.277892,0.918071,4.677468,1.412096,3.587500
1.306490,0.927257,4.474235,1.526677,3.593750
1.333823,0.937143,4.272303,1.635748,3.600000
1.359898,0.947691,4.072038,1.738665,3.606250
1.384727,0.958862,3.873698,1.835010,3.612500
1.408323,0.970614,3.677454,1.924546,3.618750
1.430700,0.982905,3.483411,2.007185,3.625000
1.451871,0.995690,3.291622,2.082952,3.631250
1.471850,1.008927,3.102102,2.151970,3.637500
1.490652,1.022576,2.914837,2.214432,3.643750
1.508290,1.036595,2.729790,2.270593,3.650000
1.524778,1.050946,2.546905,2.320748,3.656250
1.540131,1.065592,2.366113,2.365230,3.662500
1.554359,1.080500,2.187333,2.404396,3.668750
1.567476,1.095637,2.010476,2.438624,3.675000
1.579494,1.110973,1.835441,2.468304,3.681250
1.590423,1.126482,1.662123,2.493835,3.687500
1.600274,1.142138,1.490408,2.515622,3.693750
1.609056,1.157920,1.320176,2.534073,3.700000
1.616779,1.173808,1.151304,2.549593,3.706250
1.623450,1.189785,0.983661,2.562583,3.712500
1.629077,1.205836,0.817114,2.573440,3.718750
1.633666,1.221949,0.651528,2.582551,3.725000
1.637223,1.238115,0.486765,2.590290,3.731250
1.639752,1.254326,0.322690,2.597018,3.737500
1.641257,1.270576,0.159167,2.603076,3.743750
1.641742,1.286864,-0.003930,2.608781,3.750000
1.641209,1.303186,-0.166720,2.614425,3.756250
1.639659,1.319544,-0.329311,2.620262,3.762500
1.637093,1.335940,-0.491791,2.626510,3.768750
1.633511,1.352377,-0.654227,2.633335,3.775000
1.628915,1.368858,-0.816657,2.640847,3.781250
1.623303,1.385389,-0.979085,2.649088,3.787500
1.616676,1.401973,-1.141471,2.658021,3.793750
1.609035,1.418616,-1.303729,2.667523,3.800000
1.600380,1.435318,-1.465714,2.677369,3.806250
1.590715,1.452083,-1.627221,2.687226,3.812500
1.580042,1.468908,-1.787978,2.696642,3.818750
1.568367,1.485789,-1.947647,2.705047,3.825000
1.555699,1.502717,-2.105820,2.711752,3.831250
1.542048,1.519680,-2.262031,2.715953,3.837500
1.527429,1.536660,-2.415765,2.716753,3.843750
1.511858,1.553631,-2.566471,2.713176,3.850000
1.495356,1.570563,-2.713591,2.704207,3.856250
1.477946,1.587420,-2.856576,2.688820,3.862500
1.459658,1.604158,-2.994919,2.666024,3.868750
1.440521,1.620728,-3.128182,2.634899,3.875000
1.420567,1.637075,-3.256013,2.594635,3.881250
1.399832,1.653140,-3.378171,2.544556,3.887500
1.378352,1.668860,-3.494531,2.484143,3.893750
1.356163,1.684170,-3.605085,2.413039,3.900000
1.333300,1.699001,-3.709939,2.331044,3.906250
1.309800,1.713285,-3.809292,2.238098,3.912500
1.285695,1.726954,-3.903423,2.134263,3.918750
1.261017,1.739941,-3.992668,2.019694,3.925000
1.235796,1.752178,-4.077391,1.894614,3.931250
1.210059,1.763602,-4.157971,1.759288,3.937500
1.183829,1.774149,-4.234777,1.613999,3.943750
1.157131,1.783757,-4.308153,1.459034,3.950000
1.129984,1.792367,-4.378407,1.294666,3.956250
1.102407,1.799921,-4.445797,1.121149,3.962500
1.074417,1.806363,-4.510528,0.938713,3.968750
1.046031,1.811637,-4.572743,0.747560,3.975000
1.017263,1.815690,-4.632525,0.547872,3.981250
0.988129,1.818468,-4.689889,0.339809,3.987500
0.958644,1.819920,-4.744787,0.123517,3.993750
0.928825,1.819995,-4.797104,-0.100865,4.000000
0.898686,1.818643,-4.846661,-0.333195,4.006250
0.868248,1.815814,-4.893210,-0.573328,4.012500
0.837528,1.811460,-4.936444,-0.821101,4.018750
0.806550,1.805535,-4.975989,-1.076328,4.025000
0.775337,1.797991,-5.011411,-1.338796,4.031250
0.743917,1.788785,-5.042216,-1.608257,4.037500
0.712320,1.777874,-5.067851,-1.884421,4.043750
0.680581,1.765217,-5.087711,-2.166957,4.050000
0.648737,1.750774,-5.101137,-2.455486,4.056250
0.616831,1.734511,-5.107426,-2.749586,4.062500
0.584910,1.716394,-5.105831,-3.048788,4.068750
0.553026,1.696392,-5.095573,-3.352583,4.075000
0.521236,1.674478,-5.075844,-3.660428,4.081250
0.489600,1.650629,-5.045818,-3.971753,4.087500
0.458186,1.624825,-5.004656,-4.285974,4.093750
0.427066,1.597050,-4.951521,-4.602505,4.100000
0.396319,1.567290,-4.885584,-4.920777,4.106250
0.366025,1.535538,-4.806038,-5.240252,4.112500
0.336273,1.501786,-4.712101,-5.560453,4.118750
0.307155,1.466031,-4.603031,-5.880979,4.125000
0.278768,1.428273,-4.478134,-6.201535,4.131250
0.251213,1.388512,-4.336765,-6.521959,4.137500
0.224594,1.346749,-4.178335,-6.842246,4.143750
0.199020,1.302984,-4.002316,-7.162580,4.150000
0.174603,1.257216,-3.808235,-7.483358,4.156250
0.151456,1.209440,-3.595678,-7.805216,4.162500
0.129696,1.159647,-3.364282,-8.129052,4.168750
0.109442,1.107820,-3.113743,-8.456038,4.175000
0.090815,1.053937,-2.843809,-8.787631,4.181250
0.073936,0.997962,-2.554307,-9.125557,4.187500
0.058927,0.939850,-2.245172,-9.471771,4.193750
0.045912,0.879543,-1.916526,-9.828366,4.200000
0.035010,0.816969,-1.568815,-10.197401,4.206250
0.026339,0.752046,-1.203042,-10.580595,4.212500
0.020006,0.684681,-0.821168,-10.978818,4.218750
0.016101,0.614781,-0.426734,-11.391259,4.225000
0.014685,0.542268,-0.025792,-11.814179,4.231250
0.015772,0.467099,0.371847,-12.239187,4.237500
0.019296,0.389304,0.751203,-12.651237,4.243750
0.025080,0.309033,1.091169,-13.027100,4.250000
0.032798,0.226605,1.365180,-13.335889,4.256250
0.041948,0.142546,1.544965,-13.543623,4.262500
0.051865,0.057580,1.607706,-13.622341,4.268750
0.061779,-0.027438,1.543939,-13.560352,4.275000
0.070915,-0.111649,1.361352,-13.367181,4.281250
0.078593,-0.194310,1.081648,-13.069467,4.287500
0.084292,-0.274870,0.732837,-12.700938,4.293750
0.087666,-0.352990,0.341836,-12.292955,4.300000
0.088523,-0.428501,-0.069654,-11.869461,4.306250
0.086786,-0.501359,-0.486071,-11.446138,4.312500
0.082458,-0.571597,-0.897125,-11.031820,4.318750
0.075596,-0.639284,-1.296411,-10.630493,4.325000
0.066286,-0.704507,-1.680132,-10.243070,4.331250
0.054632,-0.767350,-2.046138,-9.868684,4.337500
0.040748,-0.827889,-2.393278,-9.505561,4.343750
0.024756,-0.886188,-2.720992,-9.151559,4.350000
0.006777,-0.942298,-3.029057,-8.804491,4.356250
-0.013066,-0.996255,-3.317453,-8.462312,4.362500
-0.034650,-1.048083,-3.586283,-8.123217,4.368750
-0.057854,-1.097798,-3.835736,-7.785687,4.375000
-0.082557,-1.145405,-4.066074,-7.448503,4.381250
-0.108641,-1.190903,-4.277627,-7.110747,4.387500
-0.135989,-1.234287,-4.470795,-6.771780,4.393750
-0.164489,-1.275547,-4.646052,-6.431221,4.400000
-0.194029,-1.314673,-4.803948,-6.088925,4.406250
-0.224503,-1.351655,-4.945109,-5.744948,4.412500
-0.255809,-1.386482,-5.070234,-5.399517,4.418750
-0.287849,-1.419147,-5.180090,-5.053004,4.425000
-0.320530,-1.449643,-5.275505,-4.705890,4.431250
-0.353765,-1.477970,-5.357356,-4.358741,4.437500
-0.387471,-1.504129,-5.426560,-4.012176,4.443750
-0.421572,-1.528125,-5.484062,-3.666851,4.450000
-0.455999,-1.549968,-5.530821,-3.323428,4.456250
-0.490687,-1.569673,-5.567796,-2.982563,4.462500
-0.525578,-1.587257,-5.595939,-2.644892,4.468750
-0.560620,-1.602742,-5.616176,-2.311016,4.475000
-0.595766,-1.616154,-5.629401,-1.981494,4.481250
-0.630975,-1.627521,-5.636461,-1.656844,4.487500
-0.666210,-1.636876,-5.638150,-1.337537,4.493750
-0.701442,-1.644252,-5.635197,-1.024007,4.500000
-0.736642,-1.649689,-5.628255,-0.716653,4.506250
-0.771788,-1.653224,-5.617894,-0.415851,4.512500
-0.806860,-1.654901,-5.604588,-0.121974,4.518750
-0.841840,-1.654764,-5.588707,0.164598,4.525000
-0.876714,-1.652860,-5.570497,0.443449,4.531250
-0.911467,-1.649238,-5.550075,0.714104,4.537500
-0.946085,-1.643952,-5.527407,0.976002,4.543750
-0.980554,-1.637058,-5.502293,1.228465,4.550000
-1.014858,-1.628617,-5.474352,1.470670,4.556250
-1.048976,-1.618698,-5.443006,1.701624,4.562500
-1.082887,-1.607373,-5.407475,1.920144,4.568750
-1.116559,-1.594725,-5.366778,2.124860,4.575000
-1.149958,-1.580844,-5.319753,2.314235,4.581250
-1.183040,-1.565832,-5.265095,2.486619,4.587500
-1.215753,-1.549800,-5.201429,2.640341,4.593750
-1.248036,-1.532870,-5.127406,2.773841,4.600000
-1.279821,-1.515172,-5.041822,2.885835,4.606250
-1.311033,-1.496844,-4.943754,2.975493,4.612500
-1.341591,-1.478025,-4.832683,3.042600,4.618750
-1.371414,-1.458857,-4.708579,3.087677,4.625000
-1.400422,-1.439473,-4.571947,3.112007,4.631250
-1.428540,-1.419996,-4.423786,3.117586,4.637500
-1.455699,-1.400537,-4.265508,3.106976,4.643750
-1.481841,-1.381187,-4.098797,3.083104,4.650000
-1.506920,-1.362019,-3.925466,3.049040,4.656250
-1.530899,-1.343089,-3.747308,3.007787,4.662500
-1.553755,-1.324431,-3.565990,2.962120,4.668750
-1.575471,-1.306066,-3.382973,2.914475,4.675000
-1.596041,-1.288000,-3.199473,2.866893,4.681250
-1.615465,-1.270226,-3.016450,2.821007,4.687500
-1.633749,-1.252731,-2.834626,2.778067,4.693750
-1.650901,-1.235492,-2.654504,2.738976,4.700000
-1.666934,-1.218485,-2.476403,2.704340,4.706250
-1.681861,-1.201678,-2.300494,2.674520,4.712500
-1.695695,-1.185043,-2.126825,2.649677,4.718750
-1.708451,-1.168547,-1.955354,2.629813,4.725000
-1.720141,-1.152160,-1.785968,2.614813,4.731250
-1.730780,-1.135852,-1.618506,2.604464,4.737500
-1.740376,-1.119595,-1.452772,2.598486,4.743750
-1.748942,-1.103363,-1.288547,2.596548,4.750000
-1.756486,-1.087130,-1.125599,2.598280,4.756250
-1.763014,-1.070877,-0.963690,2.603287,4.762500
-1.768534,-1.054583,-0.802580,2.611151,4.768750
-1.773048,-1.038233,-0.642035,2.621443,4.775000
-1.776560,-1.021811,-0.481825,2.633724,4.781250
-1.779071,-1.005308,-0.321728,2.647546,4.787500
-1.780581,-0.988715,-0.161534,2.662456,4.793750
-1.781090,-0.972026,-0.001042,2.677996,4.800000
-1.780593,-0.955239,0.159935,2.693702,4.806250
-1.779089,-0.938355,0.321573,2.709107,4.812500
-1.776572,-0.921377,0.484035,2.723737,4.818750
-1.773036,-0.904311,0.647469,2.737113,4.825000
-1.768476,-0.887167,0.812014,2.748750,4.831250
-1.762884,-0.869956,0.977791,2.758156,4.837500
-1.756251,-0.852696,1.144913,2.764829,4.843750
-1.748569,-0.835403,1.313478,2.768261,4.850000
-1.739829,-0.818100,1.483575,2.767936,4.856250
-1.730021,-0.800813,1.655281,2.763325,4.862500
-1.719135,-0.783569,1.828664,2.753893,4.868750
-1.707159,-0.766400,2.003784,2.739093,4.875000
-1.694084,-0.749342,2.180696,2.718369,4.881250
-1.679897,-0.732434,2.359450,2.691157,4.887500
-1.664587,-0.715718,2.540094,2.656880,4.893750
-1.648142,-0.699239,2.722680,2.614956,4.900000
-1.630549,-0.683048,2.907263,2.564790,4.906250
-1.611797,-0.667197,3.093905,2.505783,4.912500
-1.591871,-0.651745,3.282685,2.437327,4.918750
-1.570758,-0.636752,3.473696,2.358806,4.925000
-1.548445,-0.622282,3.667055,2.269599,4.931250
-1.524915,-0.608405,3.862909,2.169082,4.937500
-1.500153,-0.595194,4.061438,2.056625,4.943750
-1.474141,-0.582724,4.262862,1.931595,4.950000
-1.446860,-0.571076,4.467447,1.793363,4.956250
-1.418291,-0.560336,4.675510,1.641303,4.962500
-1.388409,-0.550590,4.887423,1.474799,4.968750
-1.357189,-0.541932,5.103613,1.293260,4.975000
-1.324603,-0.534457,5.324557,1.096132,4.981250
-1.290621,-0.528264,5.550777,0.882930,4.987500
-1.255207,-0.523454,5.782815,0.653276,4.993750
-1.218323,-0.520133,6.021198,0.406969,5.000000
-1.179927,-0.518402,6.266382,0.144082,5.006250
-1.139978,-0.518365,6.518653,-0.134889,5.012500
-1.098430,-0.520119,6.777992,-0.428807,5.018750
-1.055239,-0.523752,7.043868,-0.735592,5.025000
-1.010370,-0.529334,7.314957,-1.051807,5.031250
-0.963797,-0.536908,7.588779,-1.372138,5.037500
-0.915513,-0.546478,7.861280,-1.688800,5.043750
-0.865546,-0.557989,8.126440,-1.991012,5.050000
-0.813965,-0.571307,8.376070,-2.264766,5.056250
-0.760898,-0.586204,8.600066,-2.493289,5.062500
-0.706540,-0.602341,8.787378,-2.658563,5.068750
-0.651154,-0.619269,8.927760,-2.743992,5.075000
-0.595057,-0.636449,9.013940,-2.737684,5.081250
-0.538598,-0.653289,9.043393,-2.635133,5.087500
-0.482127,-0.669195,9.018882,-2.440095,5.093750
-0.425960,-0.683619,8.947506,-2.163240,5.100000
-0.370361,-0.696096,8.838754,-1.819334,5.106250
-0.315533,-0.706254,8.702457,-1.424198,5.112500
-0.261620,-0.713822,8.547292,-0.992458,5.118750
-0.208717,-0.718609,8.380044,-0.536367,5.125000
-0.156884,-0.720496,8.205480,-0.065520,5.131250
-0.106157,-0.719413,8.026571,0.412903,5.137500
-0.056558,-0.715330,7.844861,0.893675,5.143750
-0.008101,-0.708245,7.660839,1.373041,5.150000
0.039197,-0.698176,7.474263,1.848297,5.156250
0.085320,-0.685154,7.284412,2.317473,5.162500
0.130243,-0.669223,7.090277,2.779100,5.168750
0.173937,-0.650433,6.890701,3.232056,5.175000
0.216363,-0.628842,6.684480,3.675464,5.181250
0.257477,-0.604511,6.470432,4.108645,5.187500
0.297225,-0.577506,6.247448,4.531085,5.193750
0.335549,-0.547896,6.014527,4.942433,5.200000
0.372384,-0.515750,5.770799,5.342505,5.206250
0.407660,-0.481138,5.515536,5.731301,5.212500
0.441303,-0.444131,5.248162,6.109020,5.218750
0.473236,-0.404798,4.968253,6.476075,5.225000
0.503380,-0.363201,4.675531,6.833102,5.231250
0.531653,-0.319403,4.369865,7.180974,5.237500
0.557976,-0.273456,4.051263,7.520788,5.243750
0.582267,-0.225407,3.719872,7.853851,5.250000
0.604448,-0.175294,3.375990,8.181647,5.256250
0.624442,-0.123144,3.020091,8.505771,5.262500
0.642176,-0.068976,2.652879,8.827825,5.268750
0.657582,-0.012798,2.275384,9.149268,5.275000
0.670600,0.045391,1.889110,9.471168,5.281250
0.681182,0.105594,1.496277,9.793863,5.287500
0.689296,0.167814,1.100153,10.116459,5.293750
0.694937,0.232044,0.705506,10.436185,5.300000
0.698132,0.298249,0.319133,10.747608,5.306250
0.698962,0.366353,-0.049649,11.041872,5.312500
0.697573,0.436211,-0.388796,11.306272,5.318750
0.694194,0.507586,-0.684026,11.524728,5.325000
0.689146,0.580138,-0.920412,11.679712,5.331250
0.682838,0.653418,-1.085139,11.755759,5.337500
0.675747,0.726900,-1.170731,11.743667,5.343750
0.668370,0.800029,-1.177323,11.643515,5.350000
0.661179,0.872280,-1.112733,11.464826,5.356250
0.654581,0.943209,-0.990278,11.223783,5.362500
0.648889,1.012486,-0.825515,10.939064,5.368750
0.644319,1.079893,-0.633370,10.628207,5.375000
0.641002,1.145314,-0.426420,10.305521,5.381250
0.638999,1.208710,-0.214328,9.981477,5.387500
0.638319,1.270095,-0.004020,9.663057,5.393750
0.638936,1.329519,0.199816,9.354484,5.400000
0.640797,1.387051,0.394166,9.057989,5.406250
0.643839,1.442771,0.577205,8.774468,5.412500
0.647987,1.496759,0.747919,8.503969,5.418750
0.653161,1.549096,0.905831,8.246040,5.425000
0.659282,1.599859,1.050811,7.999959,5.431250
0.666270,1.649119,1.182951,7.764887,5.437500
0.674043,1.696941,1.302478,7.539958,5.443750
0.682525,1.743388,1.409701,7.324335,5.450000
0.691639,1.788513,1.504975,7.117241,5.456250
0.701313,1.832369,1.588683,6.917972,5.462500
0.711475,1.875003,1.661219,6.725907,5.468750
0.722056,1.916457,1.722982,6.540499,5.475000
0.732990,1.956772,1.774369,6.361279,5.481250
0.744215,1.995985,1.815776,6.187843,5.487500
0.755668,2.034131,1.847595,6.019848,5.493750
0.767290,2.071244,1.870212,5.857003,5.500000
0.779027,2.107354,1.884008,5.699063,5.506250
0.790823,2.142492,1.889357,5.545820,5.512500
0.802627,2.176686,1.886628,5.397097,5.518750
0.814390,2.209965,1.876183,5.252744,5.525000
0.826064,2.242355,1.858377,5.112630,5.531250
0.837605,2.273881,1.833557,4.976636,5.537500
0.848970,2.304571,1.802062,4.844657,5.543750
0.860117,2.334448,1.764222,4.716592,5.550000
0.871010,2.363536,1.720359,4.592344,5.556250
0.881610,2.391860,1.670785,4.471816,5.562500
0.891883,2.419441,1.615800,4.354908,5.568750
0.901797,2.446303,1.555694,4.241517,5.575000
0.911319,2.472467,1.490747,4.131532,5.581250
0.920422,2.497954,1.421226,4.024836,5.587500
0.929076,2.522785,1.347386,3.921303,5.593750
0.937255,2.546977,1.269470,3.820797,5.600000
0.944936,2.570551,1.187708,3.723173,5.606250
0.952094,2.593522,1.102318,3.628275,5.612500
0.958708,2.615909,1.013506,3.535934,5.618750
0.964756,2.637727,0.921462,3.445974,5.625000
0.970220,2.658989,0.826366,3.358205,5.631250
0.975080,2.679708,0.728383,3.272426,5.637500
0.979319,2.699898,0.627668,3.188425,5.643750
0.982920,2.719567,0.524358,3.105982,5.650000
0.985868,2.738725,0.418583,3.024861,5.656250
0.988148,2.757380,0.310456,2.944819,5.662500
0.989744,2.775537,0.200080,2.865603,5.668750
0.990644,2.793201,0.087543,2.786948,5.675000
0.990834,2.810374,-0.027075,2.708580,5.681250
0.990302,2.827058,-0.143711,2.630214,5.687500
0.989034,2.843252,-0.262309,2.551557,5.693750
0.987019,2.858952,-0.382828,2.472305,5.700000
0.984244,2.874153,-0.505234,2.392148,5.706250
0.980699,2.888851,-0.629508,2.310763,5.712500
0.976372,2.903035,-0.755636,2.227821,5.718750
0.971250,2.916695,-0.883617,2.142985,5.725000
0.965323,2.929817,-1.013457,2.055910,5.731250
0.958578,2.942388,-1.145170,1.966241,5.737500
0.951004,2.954389,-1.278775,1.873621,5.743750
0.942589,2.965801,-1.414300,1.777685,5.750000
0.933321,2.976603,-1.551773,1.678063,5.756250
0.923188,2.986769,-1.691227,1.574383,5.762500
0.912177,2.996273,-1.832695,1.466271,5.768750
0.900275,3.005087,-1.976211,1.353354,5.775000
0.887470,3.013179,-2.121802,1.235261,5.781250
0.873748,3.020516,-2.269491,1.111627,5.787500
0.859097,3.027062,-2.419293,0.982095,5.793750
0.843503,3.032780,-2.571209,0.846322,5.800000
0.826952,3.037628,-2.725227,0.703982,5.806250
0.809433,3.041565,-2.881315,0.554768,5.812500
0.790932,3.044547,-3.039418,0.398403,5.818750
0.771436,3.046530,-3.199456,0.234642,5.825000
0.750935,3.047465,-3.361315,0.063276,5.831250
0.729416,3.047304,-3.524851,-0.115857,5.837500
0.706871,3.046000,-3.689878,-0.302866,5.843750
0.683290,3.043502,-3.856168,-0.497805,5.850000
0.658667,3.039761,-4.023448,-0.700664,5.856250
0.632996,3.034727,-4.191396,-0.911362,5.862500
0.606274,3.028353,-4.359642,-1.129746,5.868750
0.578500,3.020590,-4.527762,-1.355585,5.875000
0.549678,3.011393,-4.695281,-1.588568,5.881250
0.519812,3.000719,-4.861676,-1.828304,5.887500
0.488910,2.988526,-5.026374,-2.074325,5.893750
0.456987,2.974778,-5.188760,-2.326086,5.900000
0.424057,2.959440,-5.348179,-2.582973,5.906250
0.390142,2.942481,-5.503944,-2.844309,5.912500
0.355267,2.923878,-5.655343,-3.109363,5.918750
0.319461,2.903608,-5.801645,-3.377363,5.925000
0.282759,2.881656,-5.942110,-3.647503,5.931250
0.245198,2.858012,-6.075996,-3.918960,5.937500
0.206824,2.832668,-6.202571,-4.190902,5.943750
0.167683,2.805626,-6.321115,-4.462504,5.950000
0.127828,2.776890,-6.430928,-4.732954,5.956250
0.087316,2.746468,-6.531337,-5.001466,5.962500
0.046207,2.714377,-6.621699,-5.267282,5.968750
0.004567,2.680634,-6.701402,-5.529681,5.975000
-0.037537,2.645264,-6.769867,-5.787980,5.981250
-0.080032,2.608294,-6.826546,-6.041530,5.987500
-0.122843,2.569756,-6.870919,-6.289717,5.993750
-0.165892,2.529685,-6.902491,-6.531952,6.000000
-0.209096,2.488121,-6.920790,-6.767668,6.006250
-0.252373,2.445104,-6.925356,-6.996306,6.012500
-0.295634,2.400683,-6.915745,-7.217311,6.018750
-0.338789,2.354905,-6.891517,-7.430120,6.025000
-0.381747,2.307824,-6.852239,-7.634153,6.031250
-0.424410,2.259498,-6.797484,-7.828810,6.037500
-0.466682,2.209985,-6.726828,-8.013463,6.043750
-0.508461,2.159352,-6.639863,-8.187463,6.050000
-0.549645,2.107665,-6.536200,-8.350140,6.056250
-0.590128,2.055000,-6.415480,-8.500816,6.062500
-0.629803,2.001432,-6.277397,-8.638823,6.068750
-0.668559,1.947042,-6.121710,-8.763524,6.075000
-0.706287,1.891917,-5.948266,-8.874340,6.081250
-0.742875,1.836143,-5.757025,-8.970782,6.087500
-0.778213,1.779812,-5.548082,-9.052488,6.093750
-0.812190,1.723018,-5.321684,-9.119257,6.100000
-0.844699,1.665853,-5.078252,-9.171081,6.106250
-0.875634,1.608410,-4.818386,-9.208179,6.112500
-0.904896,1.550780,-4.542870,-9.231014,6.118750
-0.932389,1.493051,-4.252667,-9.240316,6.125000
-0.958026,1.435303,-3.948899,-9.237080,6.131250
-0.981725,1.377611,-3.632824,-9.222563,6.137500
-1.003413,1.320041,-3.305801,-9.198266,6.143750
-1.023027,1.262649,-2.969247,-9.165914,6.150000
-1.040512,1.205480,-2.624596,-9.127419,6.156250
-1.055821,1.148565,-2.273246,-9.084852,6.162500
-1.068916,1.091923,-1.916513,-9.040400,6.168750
-1.079769,1.035559,-1.555585,-8.996340,6.175000
-1.088355,0.979463,-1.191479,-8.955009,6.181250
-1.094657,0.923611,-0.825005,-8.918786,6.187500
-1.098663,0.867963,-0.456733,-8.890080,6.193750
-1.100363,0.812464,-0.086961,-8.871334,6.200000
-1.099747,0.757045,0.284306,-8.865041,6.206250
-1.096806,0.701620,0.657385,-8.873773,6.212500
-1.091525,0.646086,1.032942,-8.900220,6.218750
-1.083887,0.590324,1.412018,-8.947260,6.225000
-1.073864,0.534196,1.796074,-9.018031,6.231250
-1.061421,0.477542,2.187033,-9.116035,6.237500
-1.046507,0.420181,2.587349,-9.245267,6.243750
-1.029054,0.361902,3.000081,-9.410361,6.250000
-1.008972,0.302465,3.428987,-9.616772,6.256250
-0.986148,0.241593,3.878629,-9.870967,6.262500
-0.960435,0.178963,4.354450,-10.180602,6.268750
-0.931650,0.114201,4.862771,-10.554582,6.275000
-0.899568,0.046876,5.410536,-11.002806,6.281250
-0.863922,-0.023509,6.004454,-11.535095,6.287500
-0.824407,-0.097503,6.648764,-12.158239,6.293750
-0.780713,-0.175672,7.340193,-12.869174,6.300000
-0.732597,-0.258499,8.057962,-13.641246,6.306250
-0.680042,-0.346170,8.748206,-14.402522,6.312500
-0.623506,-0.438230,9.311605,-15.018072,6.318750
-0.564178,-0.533227,9.622343,-15.315174,6.325000
-0.503933,-0.628756,9.599592,-15.181336,6.331250
-0.444823,-0.722166,9.273858,-14.655959,6.337500
-0.388402,-0.811462,8.760354,-13.894010,6.343750
-0.335459,-0.895684,8.177375,-13.053983,6.350000
-0.286167,-0.974689,7.601351,-12.236711,6.356250
-0.240351,-1.048788,7.068311,-11.487991,6.362500
-0.197698,-1.118460,6.589767,-10.820680,6.368750
-0.157866,-1.184211,6.165460,-10.232188,6.375000
-0.120527,-1.246509,5.790492,-9.714135,6.381250
-0.085395,-1.305764,5.458703,-9.256847,6.387500
-0.052216,-1.362327,5.164094,-8.851183,6.393750
-0.020777,-1.416495,4.901335,-8.489146,6.400000
0.009107,-1.468518,4.665878,-8.163967,6.406250
0.037595,-1.518609,4.453905,-7.870008,6.412500
0.064823,-1.566948,4.262241,-7.602592,6.418750
0.090910,-1.613689,4.088238,-7.357847,6.425000
0.115958,-1.658962,3.929686,-7.132557,6.431250
0.140059,-1.702881,3.784729,-6.924049,6.437500
0.163293,-1.745543,3.651794,-6.730092,6.443750
