theta1,theta2,omega1,omega2,t
-0.167143,-0.720347,8.240717,-0.160277,5.130000
-0.086162,-0.718131,7.954081,0.605379,5.140000
-0.008083,-0.708233,7.660745,1.373242,5.150000
0.067031,-0.690701,7.360710,2.130826,5.160000
0.139099,-0.665676,7.050737,2.870597,5.170000
0.207997,-0.633364,6.726211,3.587751,5.180000
0.273558,-0.594008,6.382263,4.279092,5.190000
0.335563,-0.547876,6.014415,4.942580,5.200000
0.393754,-0.495252,5.618947,5.577264,5.210000
0.447840,-0.436426,5.193069,6.183394,5.220000
0.497508,-0.371674,4.734978,6.762578,5.230000
0.542429,-0.301254,4.243835,7.317907,5.240000
0.582274,-0.225381,3.719730,7.853954,5.250000
0.616717,-0.144220,3.163708,8.376555,5.260000
0.645449,-0.057873,2.578016,8.892214,5.270000
0.668192,0.033621,1.966827,9.406810,5.280000
0.684726,0.130270,1.337852,9.923100,5.290000
0.694936,0.232075,0.705375,10.436256,5.300000
0.698904,0.338924,0.094929,10.927006,5.310000
0.697045,0.450407,-0.451923,11.354224,5.320000
0.690267,0.565586,-0.878563,11.654592,5.330000
0.680066,0.682848,-1.129051,11.761663,5.340000
0.668368,0.800058,-1.177272,11.643395,5.350000
0.657127,0.915047,-1.045123,11.326322,5.360000
0.647881,1.026147,-0.788714,10.878272,5.370000
0.641564,1.132415,-0.468366,10.370245,5.380000
0.638573,1.233524,-0.129571,9.852952,5.390000
0.638940,1.329538,0.199916,9.354305,5.400000
0.642491,1.420713,0.505512,8.886136,5.410000
0.648948,1.507372,0.780605,8.451243,5.420000
0.657993,1.589844,1.022905,8.048121,5.430000
0.669296,1.668430,1.232304,7.673609,5.440000
0.682533,1.743400,1.409733,7.324204,5.450000
0.697389,1.814987,1.556585,6.996656,5.460000
0.713568,1.883396,1.674432,6.688187,5.470000
0.730786,1.948807,1.764904,6.396531,5.480000
0.748780,2.011377,1.829626,6.119896,5.490000
0.767298,2.071250,1.870197,5.856892,5.500000
0.786108,2.128557,1.888184,5.606458,5.510000
0.804992,2.183418,1.885115,5.367777,5.520000
0.823745,2.235949,1.862473,5.140218,5.530000
0.842181,2.286258,1.821698,4.923270,5.540000
0.860124,2.334449,1.764174,4.716496,5.550000
0.877413,2.380621,1.691228,4.519494,5.560000
0.893901,2.424870,1.604122,4.331861,5.570000
0.909452,2.467288,1.504049,4.153173,5.580000
0.923942,2.507962,1.392129,3.982964,5.590000
0.937259,2.546974,1.269401,3.820713,5.600000
0.949298,2.584400,1.136825,3.665834,5.610000
0.959965,2.620313,0.995275,3.517676,5.620000
0.969176,2.654774,0.845545,3.375512,5.630000
0.976851,2.687840,0.688338,3.238544,5.640000
0.982920,2.719559,0.524278,3.105901,5.650000
0.987316,2.749970,0.353900,2.976642,5.660000
0.989978,2.779100,0.177659,2.849755,5.670000
0.990851,2.806969,-0.004074,2.724162,5.680000
0.989880,2.833584,-0.191004,2.598719,5.690000
0.987014,2.858940,-0.382916,2.472219,5.700000
0.982205,2.883020,-0.579665,2.343396,5.710000
0.975405,2.905796,-0.781175,2.210925,5.720000
0.966566,2.927222,-0.987432,2.073425,5.730000
0.955640,2.947243,-1.198476,1.929467,5.740000
0.942580,2.965785,-1.414393,1.777579,5.750000
0.927336,2.982763,-1.635300,1.616254,5.760000
0.909857,2.998074,-1.861329,1.443966,5.770000
0.890092,3.011600,-2.092613,1.259186,5.780000
0.867987,3.023211,-2.329255,1.060409,5.790000
0.843489,3.032757,-2.571307,0.846182,5.800000
0.816543,3.040078,-2.818732,0.615148,5.810000
0.787096,3.045000,-3.071371,0.366092,5.820000
0.755099,3.047337,-3.328901,0.097998,5.830000
0.720504,3.046894,-3.590790,-0.189888,5.840000
0.683271,3.043471,-3.856262,-0.497993,5.850000
0.643370,3.036866,-4.124251,-0.826348,5.860000
0.600782,3.026878,-4.393379,-1.174535,5.870000
0.555504,3.013313,-4.661934,-1.541636,5.880000
0.507552,2.995987,-4.927871,-1.926217,5.890000
0.456964,2.974736,-5.188833,-2.326326,5.900000
0.403801,2.949417,-5.442188,-2.739536,5.910000
0.348155,2.919911,-5.685092,-3.163012,5.920000
0.290144,2.886133,-5.914566,-3.593612,5.930000
0.229918,2.848027,-6.127580,-4.028004,5.940000
0.167657,2.805572,-6.321137,-4.462793,5.950000
0.103570,2.758781,-6.492351,-4.894641,5.960000
0.037894,2.707699,-6.638502,-5.320364,5.970000
-0.029108,2.652404,-6.757073,-5.736995,5.980000
-0.097148,2.592999,-6.845752,-6.141805,5.990000
-0.165916,2.529615,-6.902419,-6.532282,6.000000
-0.235083,2.462409,-6.925107,-6.906070,6.010000
-0.304299,2.391557,-6.911953,-7.260883,6.020000
-0.373197,2.317262,-6.861156,-7.594413,6.030000
-0.441391,2.239748,-6.770950,-7.904238,6.040000
-0.508479,2.159265,-6.639617,-8.187784,6.050000
-0.574041,2.076089,-6.465541,-8.442335,6.060000
-0.637642,1.990524,-6.247327,-8.665134,6.070000
-0.698837,1.902901,-5.983974,-8.853574,6.080000
-0.757170,1.813574,-5.675098,-9.005480,6.090000
-0.812188,1.722918,-5.321159,-9.119458,6.100000
-0.863448,1.631313,-4.923673,-9.195251,6.110000
-0.910525,1.539136,-4.485328,-9.234067,6.120000
-0.953031,1.446745,-4.009983,-9.238785,6.130000
-0.990618,1.354459,-3.502505,-9.214019,6.140000
-1.022992,1.262543,-2.968461,-9.166000,6.150000
-1.049918,1.171191,-2.413683,-9.102322,6.160000
-1.071216,1.080520,-1.843779,-9.031594,6.170000
-1.086759,0.990552,-1.263639,-8.963090,6.180000
-1.096467,0.901218,-0.676994,-8.906464,6.190000
-1.100285,0.812350,-0.086044,-8.871601,6.200000
-1.098175,0.723680,0.508845,-8.868664,6.210000
-1.090090,0.634835,1.109414,-8.908351,6.220000
-1.075954,0.545332,1.719806,-9.002418,6.230000
-1.055638,0.454561,2.346975,-9.164507,6.240000
-1.028925,0.361760,3.001271,-9.411339,6.250000
-0.995474,0.265981,3.697280,-9.764334,6.260000
-0.954775,0.166028,4.454805,-10.251519,6.270000
-0.906089,0.060385,5.299238,-10.908727,6.280000
-0.848408,-0.052848,6.258100,-11.775775,6.290000
-0.780500,-0.175906,7.342464,-12.872095,6.300000
-0.701343,-0.310798,8.482908,-14.109425,6.310000
-0.611556,-0.457354,9.399157,-15.110236,6.320000
-0.515706,-0.610024,9.630688,-15.242783,6.330000
-0.421642,-0.758716,9.081583,-14.367275,6.340000
-0.335252,-0.895922,8.174922,-13.051156,6.350000
-0.258093,-1.019922,7.273042,-11.775532,6.360000
-0.189352,-1.132100,6.498777,-10.695000,6.370000
-0.127663,-1.234480,5.860181,-9.811099,6.380000
-0.071770,-1.328856,5.335259,-9.087721,6.390000
-0.020660,-1.416646,4.900024,-8.488268,6.400000
0.026463,-1.498936,4.534884,-7.983498,6.410000
0.070222,-1.576558,4.224967,-7.551449,6.420000
0.111109,-1.650153,3.959166,-7.175851,6.430000
0.149524,-1.720222,3.729135,-6.844619,6.440000
0.185790,-1.787162,3.528493,-6.548727,6.450000
0.220175,-1.851292,3.352240,-6.281416,6.460000
0.252902,-1.912869,3.196322,-6.037661,6.470000
0.284158,-1.972111,3.057314,-5.813809,6.480000
0.314095,-2.029203,2.932181,-5.607350,6.490000
0.342838,-2.084311,2.818108,-5.416749,6.500000
0.370485,-2.137589,2.712375,-5.241324,6.510000
0.397104,-2.189188,2.612289,-5.081131,6.520000
0.422740,-2.239264,2.515181,-4.936817,6.530000
0.447409,-2.287981,2.418450,-4.809441,6.540000
0.471102,-2.335514,2.319667,-4.700246,6.550000
0.493789,-2.382050,2.216721,-4.610391,6.560000
0.515417,-2.427789,2.107976,-4.540694,6.570000
0.535925,-2.472932,1.992398,-4.491405,6.580000
0.555241,-2.517683,1.869637,-4.462079,6.590000
0.573295,-2.562237,1.740013,-4.451559,6.600000
0.590022,-2.606771,1.604439,-4.458079,6.610000
0.605368,-2.651448,1.464268,-4.479454,6.620000
0.619297,-2.696402,1.321118,-4.513309,6.630000
0.631787,-2.741748,1.176698,-4.557306,6.640000
0.642832,-2.787575,1.032670,-4.609320,6.650000
0.652446,-2.833955,0.890548,-4.667557,6.660000
0.660654,-2.880942,0.751653,-4.730607,6.670000
0.667494,-2.928579,0.617100,-4.797444,6.680000
0.673014,-2.976901,0.487812,-4.867393,6.690000
0.677270,-3.025936,0.364555,-4.940079,6.700000
0.680327,-3.075711,0.247970,-5.015363,6.710000
0.682254,-3.126252,0.138618,-5.093292,6.720000
0.683125,-3.177587,0.037008,-5.174044,6.730000
0.683021,-3.229744,-0.056373,-5.257895,6.740000
0.682027,-3.282756,-0.141038,-5.345187,6.750000
0.680231,-3.336660,-0.216483,-5.436308,6.760000
0.677730,-3.391496,-0.282177,-5.531683,6.770000
0.674622,-3.447309,-0.337550,-5.631771,6.780000
0.671015,-3.504149,-0.381990,-5.737064,6.790000
0.667021,-3.562070,-0.414836,-5.848097,6.800000
0.662759,-3.621132,-0.435379,-5.965465,6.810000
0.658357,-3.681403,-0.442851,-6.089837,6.820000
0.653949,-3.742955,-0.436423,-6.221984,6.830000
0.649678,-3.805871,-0.415196,-6.362810,6.840000
0.645697,-3.870243,-0.378189,-6.513394,6.850000
0.642170,-3.936176,-0.324320,-6.675034,6.860000
0.639271,-4.003786,-0.252385,-6.849311,6.870000
0.637187,-4.073211,-0.161024,-7.038162,6.880000
0.636121,-4.144606,-0.048680,-7.243974,6.890000
0.636290,-4.218156,0.086452,-7.469690,6.900000
0.637933,-4.294078,0.246491,-7.718951,6.910000
0.641311,-4.372629,0.433928,-7.996242,6.920000
0.646712,-4.454114,0.651676,-8.307047,6.930000
0.654456,-4.538903,0.903051,-8.657951,6.940000
0.664897,-4.627432,1.191574,-9.056549,6.950000
0.678422,-4.720220,1.520328,-9.510834,6.960000
0.695442,-4.817857,1.890297,-10.027313,6.970000
0.716351,-4.920976,2.296536,-10.606275,6.980000
0.741434,-5.030141,2.720301,-11.231605,6.990000
0.770668,-5.145603,3.115944,-11.853178,7.000000
0.803381,-5.266860,3.398842,-12.369636,7.010000
0.837897,-5.392183,3.459027,-12.644431,7.020000
0.871561,-5.518621,3.223974,-12.587428,7.030000
0.901467,-5.642931,2.719840,-12.235090,7.040000
0.925391,-5.762765,2.045847,-11.715143,7.050000
0.942150,-5.877085,1.300199,-11.148247,7.060000
0.951364,-5.985806,0.543979,-10.602204,7.070000
0.953092,-6.089280,-0.194158,-10.100443,7.080000
0.947578,-6.187961,-0.903556,-9.642333,7.090000
0.935127,-6.282237,-1.581320,-9.217140,7.100000
0.916058,-6.372368,-2.227080,-8.811061,7.110000
0.890692,-6.458476,-2.840774,-8.410307,7.120000
0.859351,-6.540550,-3.421919,-8.002355,7.130000
0.822365,-6.618463,-3.969561,-7.576438,7.140000
0.780076,-6.691989,-4.482529,-7.123738,7.150000
0.732834,-6.760825,-4.959801,-6.637455,7.160000
0.681000,-6.824610,-5.400884,-6.112790,7.170000
0.624936,-6.882943,-5.806161,-5.546849,7.180000
0.564992,-6.935405,-6.177171,-4.938450,7.190000
0.501497,-6.981571,-6.516797,-4.287823,7.200000
0.434746,-7.021025,-6.829370,-3.596201,7.210000
0.364981,-7.053364,-7.120681,-2.865348,7.220000
0.292379,-7.078207,-7.397928,-2.097046,7.230000
0.217041,-7.095185,-7.669577,-1.292638,7.240000
0.138975,-7.103941,-7.945121,-0.452755,7.250000
0.058092,-7.104122,-8.234579,0.422500,7.260000
-0.025795,-7.095376,-8.547394,1.332348,7.270000
-0.112956,-7.077374,-8.889931,2.271971,7.280000
-0.203688,-7.049889,-9.260043,3.224873,7.290000
-0.298183,-7.012969,-9.636734,4.148317,7.300000
-0.396269,-6.967309,-9.965832,4.953561,7.310000
-0.497036,-6.914757,-10.155712,5.501326,7.320000
-0.598598,-6.858611,-10.113636,5.655922,7.330000
-0.698449,-6.803063,-9.818397,5.390396,7.340000
-0.794360,-6.751835,-9.342829,4.817948,7.350000
-0.885056,-6.707183,-8.791214,4.100003,7.360000
-0.970187,-6.669910,-8.238773,3.356985,7.370000
-1.049951,-6.639913,-7.721262,2.651647,7.380000
-1.124764,-6.616669,-7.248881,2.008298,7.390000
-1.195074,-6.599522,-6.819831,1.432210,7.400000
-1.261285,-6.587808,-6.428018,0.920892,7.410000
-1.323735,-6.580904,-6.066562,0.469378,7.420000
-1.382696,-6.578239,-5.729172,0.072405,7.430000
-1.438381,-6.579291,-5.410558,-0.274838,7.440000
-1.490956,-6.583584,-5.106469,-0.576533,7.450000
-1.540548,-6.590682,-4.813586,-0.836293,7.460000
-1.587256,-6.600181,-4.529383,-1.057276,7.470000
-1.631158,-6.611707,-4.251981,-1.242306,7.480000
-1.672314,-6.624916,-3.980023,-1.393972,7.490000
-1.710773,-6.639484,-3.712567,-1.514705,7.500000
-1.746578,-6.655114,-3.448986,-1.606825,7.510000
-1.779765,-6.671532,-3.188893,-1.672578,7.520000
-1.810367,-6.688485,-2.932071,-1.714149,7.530000
-1.838417,-6.705742,-2.678420,-1.733676,7.540000
-1.863946,-6.723092,-2.427913,-1.733246,7.550000
-1.886985,-6.740347,-2.180554,-1.714896,7.560000
-1.907567,-6.757337,-1.936358,-1.680609,7.570000
-1.925723,-6.773912,-1.695323,-1.632307,7.580000
-1.941484,-6.789943,-1.457417,-1.571854,7.590000
-1.954882,-6.805315,-1.222571,-1.501048,7.600000
-1.965945,-6.819935,-0.990665,-1.421628,7.610000
-1.974704,-6.833725,-0.761534,-1.335271,7.620000
-1.981185,-6.846623,-0.534961,-1.243601,7.630000
-1.985411,-6.858584,-0.310682,-1.148190,7.640000
-1.987405,-6.869579,-0.088388,-1.050571,7.650000
-1.987184,-6.879593,0.132269,-0.952240,7.660000
-1.984764,-6.888626,0.351675,-0.854670,7.670000
-1.980154,-6.896694,0.570250,-0.759320,7.680000
-1.973360,-6.903825,0.788440,-0.667640,7.690000
-1.964384,-6.910064,1.006720,-0.581088,7.700000
-1.953224,-6.915469,1.225588,-0.501139,7.710000
-1.939869,-6.920114,1.445570,-0.429290,7.720000
-1.924307,-6.924087,1.667217,-0.367080,7.730000
-1.906517,-6.927493,1.891113,-0.316095,7.740000
-1.886475,-6.930452,2.117887,-0.277980,7.750000
-1.864148,-6.933101,2.348215,-0.254459,7.760000
-1.839496,-6.935595,2.582846,-0.247340,7.770000
-1.812474,-6.938109,2.822620,-0.258541,7.780000
-1.783024,-6.940834,3.068490,-0.290101,7.790000
-1.751080,-6.943986,3.321563,-0.344206,7.800000
-1.716564,-6.947801,3.583135,-0.423212,7.810000
-1.679384,-6.952542,3.854734,-0.529667,7.820000
-1.639430,-6.958495,4.138170,-0.666326,7.830000
-1.596574,-6.965979,4.435569,-0.836145,7.840000
-1.550664,-6.975339,4.749387,-1.042227,7.850000
-1.501522,-6.986954,5.082356,-1.287655,7.860000
-1.448943,-7.001232,5.437285,-1.575098,7.870000
-1.392695,-7.018601,5.816580,-1.905990,7.880000
-1.332527,-7.039493,6.221195,-2.278878,7.890000
-1.268194,-7.064296,6.648661,-2.686425,7.900000
-1.199507,-7.093279,7.089753,-3.110505,7.910000
-1.126420,-7.126447,7.524082,-3.515848,7.920000
-1.049162,-7.163347,7.917038,-3.845873,7.930000
-0.968367,-7.202874,8.223984,-4.029274,7.940000
-0.885101,-7.243231,8.406647,-4.004481,7.950000
-0.800690,-7.282191,8.453971,-3.750690,7.960000
-0.716403,-7.317574,8.387735,-3.296886,7.970000
-0.633183,-7.347652,8.247137,-2.700119,7.980000
-0.551583,-7.371290,8.069020,-2.016900,7.990000
-0.471844,-7.387842,7.878124,-1.288627,8.000000
-0.394021,-7.396999,7.686906,-0.540793,8.010000
-0.318094,-7.398641,7.499038,0.212362,8.020000
-0.244034,-7.392760,7.312880,0.963081,8.030000
-0.171845,-7.379403,7.123916,1.706794,8.040000
-0.101585,-7.358658,6.926239,2.440220,8.050000
-0.033371,-7.330643,6.713446,3.160431,8.060000
0.032613,-7.295504,6.479182,3.864522,8.070000
0.096121,-7.253416,6.217509,4.549638,8.080000
0.156854,-7.204583,5.923164,5.213221,8.090000
0.214461,-7.149230,5.591744,5.853364,8.100000
0.268553,-7.087597,5.219810,6.469225,8.110000
0.318714,-7.019924,4.804913,7.061421,8.120000
0.364503,-6.946439,4.345535,7.632396,8.130000
0.405473,-6.867332,3.840950,8.186693,8.140000
0.441171,-6.782739,3.291057,8.731101,8.150000
0.471145,-6.692714,2.696274,9.274587,8.160000
0.494950,-6.597214,2.057690,9.827804,8.170000
0.512161,-6.496088,1.377894,10.401709,8.180000
0.522391,-6.389084,0.663283,11.004248,8.190000
0.525359,-6.275912,-0.070718,11.633171,8.200000
0.521022,-6.156413,-0.789930,12.262561,8.210000
0.509824,-6.030879,-1.428676,12.824477,8.220000
0.493048,-5.900533,-1.887663,13.203321,8.230000
0.473006,-5.767834,-2.069762,13.279928,8.240000
0.452680,-5.636074,-1.948626,13.020738,8.250000
0.434822,-5.508265,-1.592844,12.510184,8.260000
0.421242,-5.386268,-1.110479,11.879051,8.270000
0.412739,-5.270745,-0.588785,11.227697,8.280000
0.409426,-5.161604,-0.078193,10.607907,8.290000
0.411058,-5.058420,0.397869,10.037616,8.300000
0.417238,-4.960683,0.830640,9.517713,8.310000
0.427520,-4.867917,1.218147,9.042331,8.320000
0.441453,-4.779713,1.561194,8.603854,8.330000
0.458601,-4.695741,1.861552,8.195024,8.340000
0.478548,-4.615735,2.121218,7.809699,8.350000
0.500896,-4.539485,2.342166,7.443018,8.360000
0.525269,-4.466825,2.526290,7.091322,8.370000
0.551305,-4.397618,2.675425,6.752002,8.380000
0.578666,-4.331749,2.791387,6.423318,8.390000
0.607029,-4.269119,2.876000,6.104230,8.400000
0.636088,-4.209634,2.931116,5.794238,8.410000
0.665559,-4.153205,2.958614,5.493243,8.420000
0.695175,-4.099739,2.960396,5.201422,8.430000
0.724688,-4.049144,2.938368,4.919127,8.440000
0.753869,-4.001323,2.894422,4.646797,8.450000
0.782509,-3.956174,2.830410,4.384885,8.460000
0.810416,-3.913589,2.748127,4.133808,8.470000
0.837416,-3.873460,2.649289,3.893899,8.480000
0.863352,-3.835673,2.535522,3.665383,8.490000
0.888082,-3.800114,2.408348,3.448352,8.500000
0.911479,-3.766668,2.269179,3.242760,8.510000
0.933430,-3.735222,2.119314,3.048411,8.520000
0.953834,-3.705664,1.959940,2.864970,8.530000
0.972601,-3.677887,1.792131,2.691958,8.540000
0.989652,-3.651792,1.616855,2.528768,8.550000
1.004916,-3.627282,1.434976,2.374670,8.560000
1.018332,-3.604271,1.247264,2.228820,8.570000
1.029844,-3.582681,1.054399,2.090275,8.580000
1.039404,-3.562444,0.856976,1.958001,8.590000
1.046970,-3.543504,0.655516,1.830884,8.600000
1.052503,-3.525813,0.450464,1.707738,8.610000
1.055969,-3.509340,0.242203,1.587315,8.620000
1.057337,-3.494062,0.031053,1.468314,8.630000
1.056581,-3.479973,-0.182720,1.349385,8.640000
1.053675,-3.467079,-0.398902,1.229138,8.650000
1.048596,-3.455400,-0.617322,1.106148,8.660000
1.041321,-3.444970,-0.837849,0.978962,8.670000
1.031832,-3.435839,-1.060382,0.846106,8.680000
1.020107,-3.428072,-1.284843,0.706086,8.690000
1.006129,-3.421747,-1.511167,0.557405,8.700000
0.989878,-3.416958,-1.739285,0.398563,8.710000
0.971337,-3.413814,-1.969119,0.228077,8.720000
0.950490,-3.412440,-2.200551,0.044491,8.730000
0.927322,-3.412973,-2.433415,-0.153603,8.740000
0.901818,-3.415565,-2.667463,-0.367539,8.750000
0.873969,-3.420380,-2.902342,-0.598554,8.760000
0.843770,-3.427596,-3.137561,-0.847747,8.770000
0.811219,-3.437399,-3.372459,-1.116039,8.780000
0.776325,-3.449983,-3.606168,-1.404132,8.790000
0.739104,-3.465549,-3.837577,-1.712453,8.800000
0.699585,-3.484300,-4.065297,-2.041103,8.810000
0.657816,-3.506438,-4.287626,-2.389801,8.820000
0.613858,-3.532161,-4.502526,-2.757834,8.830000
0.567798,-3.561655,-4.707600,-3.144013,8.840000
0.519748,-3.595096,-4.900090,-3.546633,8.850000
0.469848,-3.632635,-5.076876,-3.963456,8.860000
0.418274,-3.674403,-5.234509,-4.391704,8.870000
0.365234,-3.720497,-5.369244,-4.828082,8.880000
0.310978,-3.770979,-5.477112,-5.268818,8.890000
0.255795,-3.825874,-5.553999,-5.709737,8.900000
0.200016,-3.885160,-5.595761,-6.146365,8.910000
0.144011,-3.948771,-5.598354,-6.574068,8.920000
0.088192,-4.016596,-5.557988,-6.988226,8.930000
0.033006,-4.088476,-5.471298,-7.384446,8.940000
-0.021070,-4.164212,-5.335519,-7.758803,8.950000
-0.073534,-4.243568,-5.148656,-8.108116,8.960000
-0.123869,-4.326283,-4.909624,-8.430223,8.970000
-0.171553,-4.412079,-4.618337,-8.724256,8.980000
-0.216065,-4.500677,-4.275717,-8.990879,8.990000
-0.256902,-4.591813,-3.883603,-9.232471,9.000000
-0.293580,-4.685256,-3.444550,-9.453253,9.010000
-0.325646,-4.780829,-2.961512,-9.659351,9.020000
-0.352674,-4.878421,-2.437416,-9.858833,9.030000
-0.374266,-4.978016,-1.874645,-10.061761,9.040000
-0.390042,-5.079708,-1.274444,-10.280340,9.050000
-0.399628,-5.183724,-0.636250,-10.529246,9.060000
-0.402630,-5.290453,0.043078,-10.826235,9.070000
-0.398608,-5.400481,0.770117,-11.193130,9.080000
-0.387033,-5.514638,1.555779,-11.657171,9.090000
-0.367245,-5.634060,2.415802,-12.252240,9.100000
-0.338406,-5.760251,3.369073,-13.017726,9.110000
-0.299508,-5.895098,4.427637,-13.986858,9.120000
-0.249589,-6.040623,5.560352,-15.139744,9.130000
-0.188578,-6.197890,6.599907,-16.277566,9.140000
-0.119205,-6.364447,7.156510,-16.898212,9.150000
-0.048278,-6.532519,6.893970,-16.557608,9.160000
0.016542,-6.693185,6.004186,-15.507938,9.170000
0.071184,-6.842226,4.918394,-14.309316,9.180000
0.115076,-6.979887,3.875553,-13.256409,9.190000
0.149055,-7.108052,2.938337,-12.410108,9.200000
0.174183,-7.228703,2.102872,-11.747675,9.210000
0.191389,-7.343489,1.350513,-11.230785,9.220000
0.201411,-7.453687,0.663606,-10.824778,9.230000
0.204834,-7.560261,0.028860,-10.501851,9.240000
0.202131,-7.663928,-0.562716,-10.240193,9.250000
0.193705,-7.765211,-1.116623,-10.022538,9.260000
0.179915,-7.864479,-1.635695,-9.834978,9.270000
0.161104,-7.961973,-2.120810,-9.666142,9.280000
0.137613,-8.057832,-2.571494,-9.506677,9.290000
0.109793,-8.152112,-2.986423,-9.348948,9.300000
0.078010,-8.244797,-3.363863,-9.186874,9.310000
0.042647,-8.335819,-3.702040,-9.015836,9.320000
0.004105,-8.425072,-3.999437,-8.832605,9.330000
-0.037202,-8.512424,-4.255017,-8.635264,9.340000
-0.080854,-8.597728,-4.468356,-8.423093,9.350000
-0.126429,-8.680837,-4.639712,-8.196419,9.360000
-0.173512,-8.761612,-4.770011,-7.956441,9.370000
-0.221698,-8.839928,-4.860784,-7.705029,9.380000
-0.270602,-8.915682,-4.914073,-7.444528,9.390000
-0.319862,-8.988797,-4.932307,-7.177566,9.400000
-0.369141,-9.059221,-4.918182,-6.906896,9.410000
-0.418128,-9.126932,-4.874548,-6.635248,9.420000
-0.466543,-9.191932,-4.804303,-6.365233,9.430000
-0.514134,-9.254250,-4.710316,-6.099259,9.440000
-0.560679,-9.313938,-4.595359,-5.839486,9.450000
-0.605981,-9.371067,-4.462060,-5.587788,9.460000
-0.649867,-9.425726,-4.312871,-5.345747,9.470000
-0.692193,-9.478018,-4.150050,-5.114651,9.480000
-0.732830,-9.528058,-3.975647,-4.895499,9.490000
-0.771673,-9.575970,-3.791506,-4.689019,9.500000
-0.808633,-9.621883,-3.599262,-4.495685,9.510000
-0.843636,-9.665929,-3.400355,-4.315738,9.520000
-0.876622,-9.708242,-3.196036,-4.149208,9.530000
-0.907542,-9.748957,-2.987378,-3.995939,9.540000
-0.936358,-9.788204,-2.775290,-3.855604,9.550000
-0.963039,-9.826111,-2.560530,-3.727736,9.560000
-0.987562,-9.862798,-2.343718,-3.611741,9.570000
-1.009908,-9.898383,-2.125348,-3.506921,9.580000
-1.030065,-9.932971,-1.905801,-3.412493,9.590000
-1.048022,-9.966664,-1.685359,-3.327604,9.600000
-1.063770,-9.999552,-1.464212,-3.251352,9.610000
-1.077304,-10.031717,-1.242475,-3.182801,9.620000
-1.088618,-10.063231,-1.020198,-3.121000,9.630000
-1.097706,-10.094156,-0.797384,-3.065005,9.640000
-1.104563,-10.124547,-0.573999,-3.013898,9.650000
-1.109184,-10.154448,-0.349995,-2.966819,9.660000
-1.111561,-10.183894,-0.125330,-2.922995,9.670000
-1.111688,-10.212916,0.100004,-2.881779,9.680000
-1.109559,-10.241537,0.325947,-2.842699,9.690000
-1.105168,-10.269777,0.552343,-2.805511,9.700000
-1.098512,-10.297654,0.778890,-2.770255,9.710000
-1.089591,-10.325189,1.005109,-2.737324,9.720000
-1.078413,-10.352411,1.230300,-2.707519,9.730000
-1.064992,-10.379354,1.453518,-2.682099,9.740000
-1.049353,-10.406073,1.673564,-2.662799,9.750000
-1.031536,-10.432638,1.889002,-2.651818,9.760000
-1.011594,-10.459146,2.098214,-2.651749,9.770000
-0.989598,-10.485719,2.299495,-2.665452,9.780000
-0.965636,-10.512510,2.491196,-2.695868,9.790000
-0.939811,-10.539701,2.671886,-2.745789,9.800000
-0.912238,-10.567499,2.840534,-2.817611,9.810000
-0.883042,-10.596133,2.996679,-2.913119,9.820000
-0.852346,-10.625844,3.140553,-3.033323,9.830000
-0.820268,-10.656882,3.273138,-3.178414,9.840000
-0.786915,-10.689493,3.396158,-3.347827,9.850000
-0.752369,-10.723916,3.511995,-3.540420,9.860000
-0.716689,-10.760374,3.623558,-3.754732,9.870000
-0.679901,-10.799078,3.734143,-3.989297,9.880000
-0.641998,-10.840224,3.847300,-4.242947,9.890000
-0.602935,-10.883999,3.966749,-4.515108,9.900000
-0.562629,-10.930588,4.096356,-4.806051,9.910000
-0.520960,-10.980187,4.240180,-5.117129,9.920000
-0.477764,-11.033007,4.402602,-5.451008,9.930000
-0.432830,-11.089297,4.588549,-5.811945,9.940000
-0.385895,-11.149356,4.803816,-6.206164,9.950000
-0.336632,-11.213559,5.055537,-6.642405,9.960000
-0.284633,-11.282384,5.352843,-7.132740,9.970000
-0.229384,-11.356449,5.707783,-7.693785,9.980000
-0.170232,-11.436570,6.136553,-8.348398,9.990000
-0.106335,-11.523831,6.660927,-9.127749,10.000000
-0.036602,-11.619675,7.308904,-10.072497,10.010000
0.040356,-11.725983,8.110312,-11.227327,10.020000
0.126150,-11.844989,9.071728,-12.607329,10.030000
0.222013,-11.978483,10.088524,-14.077490,10.040000
0.326873,-12.125177,10.781889,-15.126345,10.050000
0.434743,-12.277112,10.635015,-15.050058,10.060000
0.536889,-12.422614,9.709084,-13.940128,10.070000
0.628156,-12.555000,8.540787,-12.539085,10.080000
0.708015,-12.673956,7.455328,-11.292021,10.090000
0.777791,-12.781689,6.525512,-10.295707,10.100000
0.838986,-12.880621,5.733877,-9.524612,10.110000
0.892817,-12.972778,5.047217,-8.933311,10.120000
0.940182,-13.059755,4.436227,-8.482801,10.130000
0.981718,-13.142805,3.878345,-8.143815,10.140000
1.017869,-13.222931,3.356770,-7.895048,10.150000
1.048932,-13.300954,2.859064,-7.720881,10.160000
1.075099,-13.377558,2.376052,-7.609543,10.170000
1.096480,-13.453323,1.901083,-7.551763,10.180000
1.113132,-13.528746,1.429557,-7.539784,10.190000
1.125073,-13.604248,0.958653,-7.566664,10.200000
1.132303,-13.680186,0.487160,-7.625771,10.210000
1.134815,-13.756849,0.015364,-7.710454,10.220000
