theta1,theta2,omega1,omega2,t
0.048398,-19.904904,3.409592,-11.593378,12.775000
0.085368,-20.045180,2.527203,-10.888900,12.787500
0.112031,-20.177935,1.754090,-10.379681,12.800000
0.129543,-20.305262,1.058876,-10.012954,12.812500
0.138740,-20.428695,0.420834,-9.751333,12.825000
0.140248,-20.549370,-0.172822,-9.567828,12.837500
0.134574,-20.668131,-0.729202,-9.442198,12.850000
0.122160,-20.785599,-1.251375,-9.358640,12.862500
0.103431,-20.902219,-1.739564,-9.304452,12.875000
0.078819,-21.018290,-2.192110,-9.269335,12.887500
0.048788,-21.133997,-2.606302,-9.245092,12.900000
0.013834,-21.249436,-2.979101,-9.225547,12.912500
-0.025506,-21.364638,-3.307750,-9.206531,12.925000
-0.068667,-21.479592,-3.590221,-9.185825,12.937500
-0.115064,-21.594274,-3.825463,-9.162976,12.950000
-0.164106,-21.708661,-4.013430,-9.138958,12.962500
-0.215206,-21.822751,-4.154916,-9.115699,12.975000
-0.267791,-21.936567,-4.251220,-9.095502,12.987500
-0.321304,-22.050160,-4.303735,-9.080433,13.000000
-0.375206,-22.163604,-4.313504,-9.071730,13.012500
-0.428965,-22.276980,-4.280827,-9.069303,13.025000
-0.482047,-22.390356,-4.204990,-9.071373,13.037500
-0.533903,-22.503768,-4.084176,-9.074345,13.050000
-0.583953,-22.617197,-3.915637,-9.072978,13.062500
-0.631581,-22.730548,-3.696179,-9.060945,13.075000
-0.676133,-22.843649,-3.422949,-9.031809,13.087500
-0.716924,-22.956250,-3.094405,-8.980315,13.100000
-0.753265,-23.068052,-2.711262,-8.903768,13.112500
-0.784493,-23.178743,-2.277085,-8.803128,13.125000
-0.810006,-23.288050,-1.798269,-8.683489,13.137500
-0.829299,-23.395788,-1.283336,-8.553766,13.150000
-0.841978,-23.501901,-0.741680,-8.425741,13.162500
-0.847766,-23.606494,-0.182110,-8.312807,13.175000
-0.846485,-23.709842,0.388497,-8.228862,13.187500
-0.838025,-23.812393,0.966203,-8.187676,13.200000
-0.822302,-23.914769,1.550696,-8.202917,13.212500
-0.799214,-24.017761,2.145784,-8.288876,13.225000
-0.768579,-24.122353,2.759967,-8.461951,13.237500
-0.730077,-24.229758,3.407432,-8.743025,13.250000
-0.683166,-24.341497,4.109890,-9.161135,13.262500
-0.626969,-24.459531,4.899746,-9.759040,13.275000
-0.560113,-24.586483,5.824684,-10.600929,13.287500
-0.480519,-24.725945,6.949935,-11.777600,13.300000
-0.385274,-24.882698,8.331975,-13.373727,13.312500
-0.271573,-25.061524,9.841597,-15.228518,13.325000
-0.141899,-25.260184,10.696078,-16.286382,13.337500
-0.010929,-25.459849,10.033899,-15.367435,13.350000
0.105770,-25.640405,8.606168,-13.491750,13.362500
0.204735,-25.798134,7.270204,-11.812014,13.375000
0.288646,-25.937447,6.197369,-10.542528,13.387500
0.360563,-26.063083,5.339456,-9.606675,13.400000
0.422754,-26.178613,4.631749,-8.911996,13.412500
0.476779,-26.286607,4.026076,-8.392086,13.425000
0.523692,-26.388956,3.489510,-8.002891,13.437500
0.564210,-26.487100,2.999662,-7.715141,13.450000
0.598814,-26.582173,2.541219,-7.508783,13.462500
0.627827,-26.675098,2.103838,-7.369340,13.475000
0.651470,-26.766638,1.680950,-7.285501,13.487500
0.669897,-26.857426,1.269125,-7.247496,13.500000
0.683241,-26.947977,0.867718,-7.245998,13.512500
0.691641,-27.038689,0.478569,-7.271503,13.525000
0.695272,-27.129836,0.105596,-7.314182,13.537500
0.694370,-27.221574,-0.245879,-7.364244,13.550000
0.689239,-27.313936,-0.570048,-7.412723,13.562500
0.680255,-27.406855,-0.861676,-7.452462,13.575000
0.667849,-27.500191,-1.117029,-7.478972,13.587500
0.652488,-27.593768,-1.334408,-7.490809,13.600000
0.634646,-27.687406,-1.514162,-7.489339,13.612500
0.614782,-27.780960,-1.658230,-7.477988,13.625000
0.593327,-27.874333,-1.769440,-7.461257,13.637500
0.570671,-27.967488,-1.850812,-7.443800,13.650000
0.547170,-28.060442,-1.905019,-7.429766,13.662500
0.523150,-28.153260,-1.934091,-7.422453,13.675000
0.498917,-28.246042,-1.939313,-7.424228,13.687500
0.474764,-28.338910,-1.921271,-7.436629,13.700000
0.450982,-28.432006,-1.879980,-7.460564,13.712500
0.427863,-28.525475,-1.815032,-7.496548,13.725000
0.405707,-28.619471,-1.725738,-7.544946,13.737500
0.384824,-28.714152,-1.611249,-7.606193,13.750000
0.365535,-28.809682,-1.470624,-7.681007,13.762500
0.348172,-28.906238,-1.302859,-7.770582,13.775000
0.333081,-29.004016,-1.106864,-7.876782,13.787500
0.320623,-29.103238,-0.881372,-8.002341,13.800000
0.311176,-29.204171,-0.624789,-8.151111,13.812500
0.305142,-29.307134,-0.334966,-8.328368,13.825000
0.302953,-29.412528,-0.008863,-8.541246,13.837500
0.305089,-29.520853,0.357907,-8.799358,13.850000
0.312096,-29.632754,0.771714,-9.115708,13.862500
0.324616,-29.749061,1.241751,-9.508004,13.875000
0.343428,-29.870869,1.781042,-10.000409,13.887500
0.369503,-29.999622,2.407136,-10.625284,13.900000
0.404053,-30.137218,3.140364,-11.422333,13.912500
0.448511,-30.286043,3.991418,-12.424435,13.925000
0.504159,-30.448568,4.912344,-13.594866,13.937500
0.570695,-30.625539,5.671269,-14.658473,13.950000
0.643254,-30.812026,5.797757,-15.016821,13.962500
0.711973,-30.996713,5.079785,-14.401856,13.975000
0.768359,-31.170185,3.907362,-13.330660,13.987500
0.809464,-31.330241,2.677173,-12.306286,14.000000
0.835649,-31.478694,1.529144,-11.480361,14.012500
0.848099,-31.618024,0.477896,-10.839306,14.025000
0.847936,-31.750234,-0.491615,-10.332313,14.037500
0.836087,-31.876680,-1.393886,-9.909426,14.050000
0.813336,-31.998143,-2.236674,-9.528495,14.062500
0.780412,-32.114922,-3.021272,-9.154923,14.075000
0.738060,-32.226928,-3.744282,-8.760653,14.087500
0.687087,-32.333759,-4.399664,-8.323664,14.100000
0.628379,-32.434774,-4.980728,-7.827960,14.112500
0.562902,-32.529171,-5.481911,-7.263726,14.125000
0.491677,-32.616065,-5.900186,-6.627312,14.137500
0.415742,-32.694561,-6.235986,-5.920840,14.150000
0.336104,-32.763823,-6.493570,-5.151319,14.162500
0.253696,-32.823125,-6.680878,-4.329328,14.175000
0.169329,-32.871889,-6.808968,-3.467384,14.187500
0.083663,-32.909697,-6.891212,-2.578214,14.200000
-0.002821,-32.936279,-6.942421,-1.673109,14.212500
-0.089833,-32.951494,-6.978086,-0.760532,14.225000
-0.177274,-32.955281,-7.013863,0.154931,14.237500
-0.265245,-32.947609,-7.065339,1.073259,14.250000
-0.354038,-32.928418,-7.148044,1.999282,14.262500
-0.444140,-32.897557,-7.277440,2.942379,14.275000
-0.536230,-32.854737,-7.468155,3.914732,14.287500
-0.631144,-32.799526,-7.730430,4.925544,14.300000
-0.729773,-32.731472,-8.058844,5.964495,14.312500
-0.832703,-32.650563,-8.404750,6.962803,14.325000
-0.939428,-32.558314,-8.636453,7.738093,14.337500
-1.047314,-32.459167,-8.561955,8.028365,14.350000
-1.151837,-32.360081,-8.105587,7.741380,14.362500
-1.248948,-32.267142,-7.409968,7.095063,14.375000
-1.336893,-32.183005,-6.663789,6.370505,14.387500
-1.415758,-32.107556,-5.966379,5.719359,14.400000
-1.486365,-32.039525,-5.342941,5.185622,14.412500
-1.549617,-31.977433,-4.787728,4.767355,14.425000
-1.606284,-31.919923,-4.286897,4.449623,14.437500
-1.656958,-31.865840,-3.826623,4.216431,14.450000
-1.702070,-31.814218,-3.395217,4.053997,14.462500
-1.741919,-31.764243,-2.983271,3.951134,14.475000
-1.776701,-31.715229,-2.583310,3.898829,14.487500
-1.806527,-31.666592,-2.189394,3.889682,14.500000
-1.831441,-31.617833,-1.796798,3.917416,14.512500
-1.851436,-31.568527,-1.401787,3.976465,14.525000
-1.866464,-31.518313,-1.001478,4.061653,14.537500
-1.876442,-31.466897,-0.593767,4.167933,14.550000
-1.881271,-31.414048,-0.177297,4.290174,14.562500
-1.880836,-31.359599,0.248526,4.423000,14.575000
-1.875020,-31.303453,0.683509,4.560662,14.587500
-1.863714,-31.245588,1.126646,4.696965,14.600000
-1.846827,-31.186062,1.576099,4.825239,14.612500
-1.824296,-31.125020,2.029205,4.938371,14.625000
-1.796096,-31.062697,2.482531,5.028892,14.637500
-1.762249,-30.999424,2.931960,5.089120,14.650000
-1.722833,-30.935627,3.372840,5.111359,14.662500
-1.677984,-30.871829,3.800163,5.088127,14.675000
-1.627906,-30.808643,4.208794,5.012416,14.687500
-1.572863,-30.746764,4.593724,4.877963,14.700000
-1.513181,-30.686961,4.950347,4.679523,14.712500
-1.449239,-30.630059,5.274773,4.413155,14.725000
-1.381458,-30.576925,5.564146,4.076487,14.737500
-1.310288,-30.528443,5.816986,3.668948,14.750000
-1.236185,-30.485491,6.033514,3.191920,14.762500
-1.159593,-30.448921,6.215936,2.648732,14.775000
-1.080911,-30.419528,6.368626,2.044423,14.787500
-1.000474,-30.398039,6.498186,1.385205,14.800000
-0.918517,-30.385099,6.613380,0.677602,14.812500
-0.835155,-30.381277,6.724982,-0.072700,14.825000
-0.750355,-30.387080,6.845660,-0.862239,14.837500
-0.663915,-30.402997,6.990045,-1.691346,14.850000
-0.575435,-30.429552,7.175202,-2.565932,14.862500
-0.484280,-30.467389,7.421711,-3.499656,14.875000
-0.389529,-30.517388,7.755592,-4.516731,14.887500
-0.289886,-30.580811,8.211037,-5.655381,14.900000
-0.183564,-30.659502,8.832323,-6.969717,14.912500
-0.068190,-30.756032,9.665275,-8.516681,14.925000
0.058933,-30.873333,10.696061,-10.269139,14.937500
0.198919,-31.012017,11.633675,-11.810966,14.950000
0.346277,-31.163348,11.758106,-12.128342,14.962500
0.488423,-31.308667,10.869574,-10.949354,14.975000
0.616815,-31.435159,9.675507,-9.284813,14.987500
0.730990,-31.541579,8.629016,-7.788391,15.000000
0.833457,-31.631051,7.799478,-6.571331,15.012500
0.926711,-31.706832,7.146332,-5.587334,15.025000
1.012647,-31.771456,6.621445,-4.777486,15.037500
1.092624,-31.826806,6.187619,-4.097161,15.050000
1.167604,-31.874296,5.818109,-3.515890,15.062500
1.238264,-31.915030,5.493670,-3.013465,15.075000
1.305074,-31.949905,5.200153,-2.576611,15.087500
1.368351,-31.979682,4.926903,-2.196639,15.100000
1.428296,-32.005034,4.665750,-1.867839,15.112500
1.485019,-32.026575,4.410382,-1.586355,15.125000
1.538560,-32.044878,4.155948,-1.349388,15.137500
1.588906,-32.060485,3.898809,-1.154635,15.150000
1.636008,-32.073911,3.636353,-0.999885,15.162500
1.679786,-32.085639,3.366858,-0.882777,15.175000
1.720146,-32.096126,3.089359,-0.800650,15.187500
1.756985,-32.105789,2.803522,-0.750508,15.200000
1.790200,-32.115008,2.509517,-0.729039,15.212500
1.819691,-32.124120,2.207896,-0.732688,15.225000
1.845369,-32.133415,1.899476,-0.757763,15.237500
1.867154,-32.143137,1.585238,-0.800538,15.250000
1.884980,-32.153487,1.266232,-0.857352,15.262500
1.898794,-32.164615,0.943517,-0.924702,15.275000
1.908556,-32.176634,0.618103,-0.999292,15.287500
1.914239,-32.189615,0.290929,-1.078075,15.300000
1.915826,-32.203592,-0.037155,-1.158253,15.312500
1.913310,-32.218566,-0.365377,-1.237258,15.325000
1.906694,-32.234508,-0.693023,-1.312709,15.337500
1.895989,-32.251360,-1.019404,-1.382346,15.350000
1.881217,-32.269034,-1.343815,-1.443960,15.362500
1.862405,-32.287416,-1.665483,-1.495300,15.375000
1.839595,-32.306364,-1.983520,-1.533992,15.387500
1.812837,-32.325702,-2.296873,-1.557458,15.400000
1.782198,-32.345225,-2.604291,-1.562847,15.412500
1.747760,-32.364685,-2.904305,-1.547009,15.425000
1.709628,-32.383797,-3.195234,-1.506488,15.437500
1.667925,-32.402229,-3.475236,-1.437588,15.450000
1.622801,-32.419603,-3.742390,-1.336490,15.462500
1.574427,-32.435492,-3.994851,-1.199436,15.475000
1.522997,-32.449424,-4.231036,-1.022976,15.487500
1.468723,-32.460890,-4.449870,-0.804242,15.500000
1.411824,-32.469346,-4.651043,-0.541218,15.512500
1.352518,-32.474231,-4.835268,-0.232931,15.525000
1.291005,-32.474981,-5.004489,0.120480,15.537500
1.227455,-32.471036,-5.162016,0.517903,15.550000
1.161984,-32.461857,-5.312581,0.957612,15.562500
1.094644,-32.446927,-5.462326,1.437844,15.575000
1.025398,-32.425746,-5.618779,1.957596,15.587500
0.954109,-32.397820,-5.790904,2.517576,15.600000
0.880517,-32.362625,-5.989348,3.121339,15.612500
0.804213,-32.319572,-6.227004,3.776682,15.625000
0.724611,-32.267937,-6.520105,4.497497,15.637500
0.640892,-32.206770,-6.890095,5.306445,15.650000
0.551918,-32.134764,-7.366583,6.238906,15.662500
0.456113,-32.050065,-7.991279,7.348116,15.675000
0.351288,-31.950023,-8.819734,8.707127,15.687500
0.234550,-31.831058,-9.901056,10.380022,15.700000
0.102984,-31.689618,-11.149207,12.241917,15.712500
-0.042542,-31.527501,-11.984041,13.477508,15.725000
-0.191157,-31.360527,-11.585427,12.938406,15.737500
-0.328678,-31.209124,-10.365453,11.205701,15.750000
-0.450427,-31.080354,-9.148695,9.439854,15.762500
-0.558462,-30.971765,-8.179335,7.989097,15.775000
-0.655855,-30.879408,-7.436453,6.830324,15.787500
-0.745067,-30.800116,-6.860961,5.886575,15.800000
-0.827873,-30.731610,-6.404627,5.095907,15.812500
-0.905534,-30.672259,-6.033111,4.416035,15.825000
-0.978952,-30.620864,-5.722132,3.819264,15.837500
-1.048765,-30.576507,-5.454008,3.287803,15.850000
-1.115424,-30.538444,-5.215345,2.810527,15.862500
-1.179227,-30.506046,-4.995619,2.380803,15.875000
-1.240358,-30.478742,-4.786343,1.994980,15.887500
-1.298900,-30.455996,-4.580608,1.651271,15.900000
-1.354864,-30.437288,-4.372861,1.348881,15.912500
-1.408195,-30.422104,-4.158797,1.087325,15.925000
-1.458795,-30.409937,-3.935305,0.865908,15.937500
-1.506530,-30.400294,-3.700410,0.683381,15.950000
-1.551253,-30.392699,-3.453170,0.537770,15.962500
-1.592808,-30.386707,-3.193542,0.426352,15.975000
-1.631043,-30.381912,-2.922195,0.345769,15.987500
-1.665819,-30.377950,-2.640313,0.292214,16.000000
-1.697013,-30.374510,-2.349389,0.261658,16.012500
-1.724523,-30.371330,-2.051047,0.250079,16.025000
-1.748265,-30.368195,-1.746889,0.253643,16.037500
-1.768177,-30.364940,-1.438390,0.268857,16.050000
-1.784212,-30.361438,-1.126826,0.292641,16.062500
-1.796339,-30.357600,-0.813249,0.322363,16.075000
-1.804538,-30.353364,-0.498487,0.355813,16.087500
-1.808799,-30.348696,-0.183175,0.391150,16.100000
-1.809117,-30.343584,0.132200,0.426808,16.112500
-1.805495,-30.338031,0.447235,0.461389,16.125000
-1.797940,-30.332059,0.761546,0.493548,16.137500
-1.786462,-30.325708,1.074695,0.521865,16.150000
-1.771079,-30.319035,1.386121,0.544725,16.162500
-1.751819,-30.312120,1.695075,0.560206,16.175000
-1.728717,-30.305070,2.000569,0.565992,16.187500
-1.701824,-30.298023,2.301344,0.559303,16.200000
-1.671209,-30.291153,2.595864,0.536883,16.212500
-1.636961,-30.284681,2.882348,0.495030,16.225000
-1.599192,-30.278875,3.158847,0.429701,16.237500
-1.558040,-30.274054,3.423375,0.336686,16.250000
-1.513665,-30.270591,3.674095,0.211855,16.262500
-1.466251,-30.268906,3.909544,0.051446,16.275000
-1.415994,-30.269466,4.128896,-0.147625,16.287500
-1.363096,-30.272767,4.332217,-0.387515,16.300000
-1.307751,-30.279328,4.520683,-0.669301,16.312500
-1.250131,-30.289674,4.696736,-0.993003,16.325000
-1.190369,-30.304325,4.864149,-1.357823,16.337500
-1.128542,-30.323786,5.028024,-1.762594,16.350000
-1.064656,-30.348552,5.194747,-2.206433,16.362500
-0.998630,-30.379111,5.371985,-2.689553,16.375000
-0.930276,-30.415964,5.568806,-3.214228,16.387500
-0.859283,-30.459662,5.796043,-3.785934,16.400000
-0.785193,-30.510849,6.067043,-4.414814,16.412500
-0.707354,-30.570339,6.399010,-5.117719,16.425000
-0.624868,-30.639209,6.815227,-5.921267,16.437500
-0.536489,-30.718956,7.348466,-6.866388,16.450000
-0.440479,-30.811707,8.045165,-8.013843,16.462500
-0.334430,-30.920478,8.964969,-9.443294,16.475000
-0.215247,-31.049200,10.144108,-11.202121,16.487500
-0.080390,-31.200995,11.400898,-13.034244,16.500000
0.066867,-31.370841,11.960468,-13.856060,16.512500
0.212810,-31.539127,11.212389,-12.815511,16.525000
0.344905,-31.687924,9.908511,-10.966818,16.537500
0.461173,-31.814090,8.736486,-9.274473,16.550000
0.564415,-31.921220,7.823133,-7.919687,16.562500
0.657634,-32.013235,7.122129,-6.842200,16.575000
0.743104,-32.093101,6.574446,-5.964131,16.587500
0.822445,-32.162926,6.135473,-5.227939,16.600000
0.896811,-32.224227,5.773932,-4.595127,16.612500
0.967023,-32.278129,5.467679,-4.040582,16.625000
1.033665,-32.325500,5.200478,-3.548165,16.637500
1.097145,-32.367049,4.959920,-3.107764,16.650000
1.157733,-32.403385,4.736163,-2.713333,16.662500
1.215586,-32.435059,4.521211,-2.361517,16.675000
1.270772,-32.462593,4.308522,-2.050611,16.687500
1.323286,-32.486491,4.092834,-1.779741,16.700000
1.373064,-32.507250,3.870103,-1.548203,16.712500
1.419997,-32.525356,3.637472,-1.354973,16.725000
1.463952,-32.541278,3.393233,-1.198376,16.737500
1.504777,-32.555458,3.136735,-1.075948,16.750000
1.542320,-32.568305,2.868243,-0.984451,16.762500
1.576437,-32.580182,2.588732,-0.920034,16.775000
1.606999,-32.591401,2.299672,-0.878467,16.787500
1.633896,-32.602221,2.002794,-0.855418,16.800000
1.657043,-32.612846,1.699895,-0.846712,16.812500
1.676376,-32.623433,1.392669,-0.848537,16.825000
1.691848,-32.634090,1.082595,-0.857588,16.837500
1.703434,-32.644891,0.770881,-0.871136,16.850000
1.711117,-32.655878,0.458438,-0.887028,16.862500
1.714894,-32.667070,0.145909,-0.903635,16.875000
1.714766,-32.678467,-0.166287,-0.919758,16.887500
1.710740,-32.690058,-0.477886,-0.934501,16.900000
1.702823,-32.701821,-0.788698,-0.947135,16.912500
1.691026,-32.713724,-1.098520,-0.956945,16.925000
1.675365,-32.725729,-1.407050,-0.963079,16.937500
1.655857,-32.737781,-1.713798,-0.964398,16.950000
1.632531,-32.749812,-2.018001,-0.959336,16.962500
1.605423,-32.761729,-2.318559,-0.945779,16.975000
1.574588,-32.773410,-2.613977,-0.920969,16.987500
1.540102,-32.784693,-2.902344,-0.881466,17.000000
1.502068,-32.795368,-3.181358,-0.823166,17.012500
1.460618,-32.805174,-3.448402,-0.741413,17.025000
1.415920,-32.813785,-3.700700,-0.631218,17.037500
1.368174,-32.820815,-3.935547,-0.487590,17.050000
1.317613,-32.825817,-4.150622,-0.305958,17.062500
1.264497,-32.828290,-4.344342,-0.082644,17.075000
1.209096,-32.827699,-4.516237,0.184694,17.087500
1.151679,-32.823486,-4.667261,0.496758,17.100000
1.092491,-32.815097,-4.799995,0.852545,17.112500
1.031737,-32.802000,-4.918683,1.249588,17.125000
0.969559,-32.783700,-5.029116,1.684517,17.137500
0.906015,-32.759744,-5.138402,2.153876,17.150000
0.841070,-32.729721,-5.254717,2.655094,17.162500
0.774580,-32.693237,-5.387171,3.187521,17.175000
0.706281,-32.649893,-5.545888,3.753480,17.187500
0.635775,-32.599235,-5.742436,4.359411,17.200000
0.562505,-32.540693,-5.990735,5.017306,17.212500
0.485718,-32.473506,-6.308631,5.746764,17.225000
0.404400,-32.396602,-6.720428,6.578208,17.237500
0.317175,-32.308438,-7.260608,7.557701,17.250000
0.222150,-32.206767,-7.977888,8.752348,17.262500
0.116740,-32.088382,-8.931566,10.245331,17.275000
-0.002225,-31.949238,-10.136346,12.060013,17.287500
-0.136665,-31.786975,-11.309247,13.809051,17.300000
-0.281009,-31.609557,-11.560234,14.262541,17.312500
-0.420081,-31.438204,-10.547233,12.953824,17.325000
-0.543281,-31.287654,-9.171197,11.143921,17.337500
-0.650222,-31.158382,-7.982849,9.601228,17.350000
-0.743901,-31.046131,-7.043308,8.412844,17.362500
-0.827101,-30.946905,-6.295497,7.502922,17.375000
-0.901843,-30.857719,-5.681771,6.795671,17.387500
-0.969526,-30.776396,-5.160075,6.237356,17.400000
-1.031105,-30.701316,-4.701174,5.792195,17.412500
-1.087230,-30.631220,-4.284524,5.436440,17.425000
-1.138332,-30.565100,-3.895343,5.154073,17.437500
-1.184682,-30.502110,-3.522776,4.933949,17.450000
-1.226437,-30.441526,-3.158818,4.767889,17.462500
-1.263664,-30.382715,-2.797696,4.649371,17.475000
-1.296375,-30.325118,-2.435540,4.572588,17.487500
-1.324539,-30.268250,-2.070200,4.531802,17.500000
-1.348114,-30.211698,-1.701102,4.520949,17.512500
-1.367055,-30.155129,-1.329073,4.533502,17.525000
-1.381336,-30.098292,-0.956067,4.562588,17.537500
-1.390963,-30.041024,-0.584784,4.601338,17.550000
-1.395976,-29.983245,-0.218209,4.643374,17.562500
-1.396450,-29.924948,0.140865,4.683337,17.575000
-1.392495,-29.866187,0.490236,4.717311,17.587500
-1.384240,-29.807050,0.828558,4.743058,17.600000
-1.371829,-29.747647,1.155414,4.760014,17.612500
-1.355401,-29.688083,1.471239,4.769086,17.625000
-1.335089,-29.628444,1.777121,4.772311,17.637500
-1.311008,-29.568788,2.074554,4.772477,17.650000
-1.283254,-29.509132,2.365191,4.772751,17.662500
-1.251900,-29.449455,2.650640,4.776384,17.675000
-1.217003,-29.389695,2.932303,4.786488,17.687500
-1.178604,-29.329754,3.211275,4.805885,17.700000
-1.136730,-29.269499,3.488280,4.837013,17.712500
-1.091403,-29.208771,3.763640,4.881880,17.725000
-1.042646,-29.147389,4.037271,4.942032,17.737500
-0.990481,-29.085152,4.308679,5.018549,17.750000
-0.934942,-29.021854,4.576982,5.112049,17.762500
-0.876074,-28.957280,4.840930,5.222696,17.775000
-0.813943,-28.891216,5.098931,5.350224,17.787500
-0.748634,-28.823457,5.349091,5.493972,17.800000
-0.680257,-28.753804,5.589258,5.652931,17.812500
-0.608954,-28.682075,5.817078,5.825804,17.825000
-0.534892,-28.608107,6.030056,6.011082,17.837500
-0.458275,-28.531753,6.225621,6.207128,17.850000
-0.379335,-28.452891,6.401195,6.412260,17.862500
-0.298339,-28.371416,6.554252,6.624830,17.875000
-0.215583,-28.287246,6.682360,6.843278,17.887500
-0.131394,-28.200316,6.783203,7.066155,17.900000
-0.046126,-28.110579,6.854574,7.292099,17.912500
0.039839,-28.018006,6.894329,7.519756,17.925000
0.126092,-27.922584,6.900303,7.747635,17.937500
0.212196,-27.824322,6.870195,7.973914,17.950000
0.297686,-27.723253,6.801440,8.196200,17.962500
0.382059,-27.619447,6.691083,8.411274,17.975000
0.464775,-27.513019,6.535708,8.614895,17.987500
0.545248,-27.404144,6.331479,8.801706,18.000000
0.622842,-27.293072,6.074342,8.965363,18.012500
0.696870,-27.180135,5.760450,9.098965,18.025000
0.766604,-27.065752,5.386808,9.195817,18.037500
0.831285,-26.950416,4.952070,9.250518,18.050000
0.890155,-26.834677,4.457318,9.260185,18.062500
0.942485,-26.719097,3.906570,9.225546,18.075000
0.987615,-26.604203,3.306805,9.151589,18.087500
1.024989,-26.490433,2.667356,9.047569,18.100000
1.054177,-26.378086,1.998759,8.926337,18.112500
1.074880,-26.267283,1.311291,8.803259,18.125000
1.086917,-26.157943,0.613489,8.695064,18.137500
1.090198,-26.049772,-0.089091,8.619009,18.150000
1.084677,-25.942260,-0.794813,8.592640,18.162500
1.070303,-25.834673,-1.506688,8.634303,18.175000
1.046950,-25.726035,-2.233124,8.764541,18.187500
1.014353,-25.615087,-2.989064,9.008540,18.200000
0.972005,-25.500210,-3.797886,9.399967,18.212500
0.919043,-25.379280,-4.694367,9.986438,18.225000
0.854079,-25.249460,-5.727524,10.835160,18.237500
0.775045,-25.106969,-6.954055,12.026294,18.250000
0.679372,-24.947277,-8.375262,13.569348,18.262500
0.566030,-24.767832,-9.679213,15.048571,18.275000
0.441578,-24.576386,-10.010538,15.292773,18.287500
0.321049,-24.392402,-9.140819,13.973984,18.300000
0.214382,-24.228594,-7.929397,12.248116,18.312500
0.122075,-24.085041,-6.878510,10.777335,18.325000
0.041467,-23.957791,-6.053499,9.631994,18.337500
-0.030017,-23.843188,-5.409941,8.740295,18.350000
-0.094333,-23.738532,-4.899553,8.030138,18.362500
-0.152909,-23.641900,-4.486564,7.449223,18.375000
-0.206798,-23.551914,-4.146135,6.961757,18.387500
-0.256792,-23.467570,-3.860938,6.543314,18.400000
-0.303499,-23.388115,-3.618506,6.177126,18.412500
-0.347393,-23.312972,-3.409440,5.851727,18.425000
-0.388843,-23.241684,-3.226210,5.559514,18.437500
-0.428129,-23.173866,-3.062350,5.295866,18.450000
-0.465457,-23.109178,-2.911945,5.058560,18.462500
-0.500960,-23.047294,-2.769349,4.847293,18.475000
-0.534701,-22.987882,-2.629144,4.663166,18.487500
-0.566678,-22.930594,-2.486308,4.508047,18.500000
-0.596830,-22.875052,-2.336560,4.383813,18.512500
-0.625050,-22.820865,-2.176773,4.291587,18.525000
-0.651200,-22.767630,-2.005305,4.231135,18.537500
-0.675133,-22.714961,-1.822112,4.200606,18.550000
-0.696710,-22.662504,-1.628589,4.196692,18.562500
-0.715815,-22.609951,-1.427173,4.215122,18.575000
-0.732369,-22.557052,-1.220841,4.251319,18.587500
-0.746328,-22.503612,-1.012638,4.301003,18.600000
-0.757688,-22.449486,-0.805338,4.360616,18.612500
-0.766475,-22.394566,-0.601273,4.427517,18.625000
-0.772741,-22.338775,-0.402296,4.499982,18.637500
-0.776560,-22.282047,-0.209847,4.577091,18.650000
-0.778020,-22.224329,-0.025057,4.658546,18.662500
-0.777222,-22.165565,0.151135,4.744495,18.675000
-0.774281,-22.105696,0.317877,4.835373,18.687500
-0.769318,-22.044658,0.474321,4.931777,18.700000
-0.762469,-21.982376,0.619559,5.034376,18.712500
-0.753880,-21.918770,0.752583,5.143850,18.725000
-0.743710,-21.853749,0.872261,5.260848,18.737500
-0.732134,-21.787215,0.977321,5.385981,18.750000
-0.719344,-21.719063,1.066355,5.519813,18.762500
-0.705549,-21.649181,1.137818,5.662884,18.775000
-0.690979,-21.577450,1.190042,5.815737,18.787500
-0.675885,-21.503744,1.221244,5.978969,18.800000
-0.660543,-21.427930,1.229539,6.153292,18.812500
-0.645250,-21.349862,1.212946,6.339622,18.825000
-0.630332,-21.269384,1.169380,6.539188,18.837500
-0.616138,-21.186320,1.096637,6.753676,18.850000
-0.603047,-21.100470,0.992346,6.985399,18.862500
-0.591471,-21.011600,0.853896,7.237535,18.875000
-0.581855,-20.919429,0.678315,7.514411,18.887500
-0.574683,-20.823613,0.462099,7.821876,18.900000
-0.570489,-20.723723,0.200987,8.167773,18.912500
-0.569867,-20.619216,-0.110285,8.562495,18.925000
-0.573482,-20.509401,-0.478129,9.019510,18.937500
-0.582086,-20.393400,-0.909755,9.555416,18.950000
-0.596517,-20.270112,-1.411145,10.188056,18.962500
-0.617650,-20.138245,-1.980146,10.928491,18.975000
-0.646190,-19.996521,-2.587216,11.756624,18.987500
-0.682101,-19.844378,-3.134683,12.566869,19.000000
-0.723470,-19.683433,-3.420204,13.115324,19.012500
-0.765575,-19.518758,-3.229857,13.135568,19.025000
-0.802206,-19.357257,-2.568298,12.638558,19.037500
-0.828712,-19.203808,-1.648677,11.895537,19.050000
-0.843165,-19.059916,-0.662862,11.134923,19.062500
-0.845393,-18.925131,0.298916,10.444034,19.075000
-0.835914,-18.798500,1.208261,9.827780,19.087500
-0.815429,-18.679225,2.059540,9.262183,19.100000
