theta1,theta2,omega1,omega2,t
1.595287,1.133976,1.579517,2.504727,3.690500
1.596073,1.135229,1.565783,2.506463,3.691000
1.596853,1.136482,1.552058,2.508177,3.691500
1.597625,1.137737,1.538343,2.509868,3.692000
1.598391,1.138992,1.524638,2.511537,3.692500
1.599150,1.140249,1.510943,2.513184,3.693000
1.599902,1.141506,1.497257,2.514810,3.693500
1.600647,1.142763,1.483581,2.516414,3.694000
1.601386,1.144022,1.469914,2.517997,3.694500
1.602117,1.145281,1.456257,2.519559,3.695000
1.602842,1.146541,1.442609,2.521100,3.695500
1.603560,1.147802,1.428970,2.522620,3.696000
1.604271,1.149064,1.415341,2.524120,3.696500
1.604975,1.150327,1.401720,2.525600,3.697000
1.605673,1.151590,1.388109,2.527059,3.697500
1.606363,1.152854,1.374507,2.528499,3.698000
1.607047,1.154118,1.360913,2.529920,3.698500
1.607724,1.155384,1.347329,2.531321,3.699000
1.608394,1.156650,1.333753,2.532702,3.699500
1.609058,1.157916,1.320187,2.534065,3.700000
1.609715,1.159184,1.306629,2.535409,3.700500
1.610364,1.160452,1.293079,2.536735,3.701000
1.611008,1.161720,1.279538,2.538042,3.701500
1.611644,1.162990,1.266006,2.539331,3.702000
1.612274,1.164260,1.252482,2.540602,3.702500
1.612897,1.165530,1.238966,2.541855,3.703000
1.613513,1.166801,1.225459,2.543091,3.703500
1.614122,1.168073,1.211960,2.544310,3.704000
1.614725,1.169346,1.198469,2.545511,3.704500
1.615320,1.170619,1.184986,2.546696,3.705000
1.615910,1.171892,1.171511,2.547864,3.705500
1.616492,1.173167,1.158045,2.549015,3.706000
1.617068,1.174442,1.144586,2.550150,3.706500
1.617637,1.175717,1.131135,2.551269,3.707000
1.618199,1.176993,1.117692,2.552372,3.707500
1.618754,1.178269,1.104256,2.553460,3.708000
1.619303,1.179546,1.090828,2.554532,3.708500
1.619845,1.180824,1.077408,2.555588,3.709000
1.620380,1.182102,1.063995,2.556630,3.709500
1.620909,1.183380,1.050589,2.557657,3.710000
1.621431,1.184659,1.037191,2.558669,3.710500
1.621946,1.185939,1.023801,2.559667,3.711000
1.622455,1.187219,1.010417,2.560650,3.711500
1.622957,1.188500,0.997041,2.561619,3.712000
1.623452,1.189781,0.983671,2.562575,3.712500
1.623940,1.191062,0.970309,2.563517,3.713000
1.624422,1.192344,0.956954,2.564445,3.713500
1.624897,1.193627,0.943605,2.565360,3.714000
1.625366,1.194910,0.930264,2.566263,3.714500
1.625828,1.196193,0.916929,2.567152,3.715000
1.626283,1.197477,0.903601,2.568028,3.715500
1.626731,1.198761,0.890279,2.568893,3.716000
1.627173,1.200046,0.876964,2.569745,3.716500
1.627608,1.201331,0.863655,2.570584,3.717000
1.628037,1.202616,0.850353,2.571412,3.717500
1.628458,1.203902,0.837057,2.572229,3.718000
1.628874,1.205188,0.823767,2.573034,3.718500
1.629282,1.206475,0.810484,2.573827,3.719000
1.629684,1.207762,0.797206,2.574610,3.719500
1.630079,1.209050,0.783935,2.575382,3.720000
1.630468,1.210338,0.770670,2.576143,3.720500
1.630850,1.211626,0.757410,2.576893,3.721000
1.631226,1.212915,0.744157,2.577633,3.721500
1.631594,1.214204,0.730909,2.578363,3.722000
1.631956,1.215493,0.717667,2.579084,3.722500
1.632312,1.216783,0.704430,2.579794,3.723000
1.632661,1.218073,0.691199,2.580495,3.723500
1.633003,1.219363,0.677974,2.581187,3.724000
1.633339,1.220654,0.664753,2.581869,3.724500
1.633668,1.221945,0.651539,2.582543,3.725000
1.633990,1.223236,0.638329,2.583207,3.725500
1.634306,1.224528,0.625125,2.583863,3.726000
1.634616,1.225820,0.611926,2.584511,3.726500
1.634918,1.227113,0.598732,2.585151,3.727000
1.635214,1.228405,0.585542,2.585782,3.727500
1.635504,1.229699,0.572358,2.586406,3.728000
1.635787,1.230992,0.559179,2.587022,3.728500
1.636063,1.232286,0.546004,2.587631,3.729000
1.636333,1.233579,0.532834,2.588232,3.729500
1.636596,1.234874,0.519669,2.588826,3.730000
1.636852,1.236168,0.506509,2.589413,3.730500
1.637102,1.237463,0.493352,2.589994,3.731000
1.637346,1.238758,0.480201,2.590568,3.731500
1.637582,1.240054,0.467053,2.591136,3.732000
1.637813,1.241349,0.453910,2.591697,3.732500
1.638036,1.242645,0.440771,2.592252,3.733000
1.638253,1.243942,0.427637,2.592802,3.733500
1.638464,1.245238,0.414506,2.593346,3.734000
1.638668,1.246535,0.401379,2.593884,3.734500
1.638865,1.247832,0.388257,2.594417,3.735000
1.639056,1.249129,0.375138,2.594945,3.735500
1.639241,1.250427,0.362023,2.595468,3.736000
1.639418,1.251725,0.348912,2.595987,3.736500
1.639589,1.253023,0.335804,2.596500,3.737000
1.639754,1.254321,0.322700,2.597009,3.737500
1.639912,1.255620,0.309600,2.597514,3.738000
1.640064,1.256919,0.296503,2.598015,3.738500
1.640209,1.258218,0.283409,2.598512,3.739000
1.640347,1.259517,0.270319,2.599005,3.739500
1.640479,1.260817,0.257232,2.599494,3.740000
1.640604,1.262117,0.244149,2.599980,3.740500
1.640723,1.263417,0.231068,2.600463,3.741000
1.640835,1.264717,0.217991,2.600943,3.741500
1.640941,1.266018,0.204916,2.601419,3.742000
1.641040,1.267319,0.191845,2.601893,3.742500
1.641133,1.268620,0.178776,2.602364,3.743000
1.641219,1.269921,0.165710,2.602833,3.743500
1.641299,1.271223,0.152647,2.603300,3.744000
1.641372,1.272524,0.139586,2.603764,3.744500
1.641438,1.273826,0.126529,2.604226,3.745000
1.641498,1.275129,0.113473,2.604686,3.745500
1.641552,1.276431,0.100421,2.605145,3.746000
1.641599,1.277734,0.087370,2.605602,3.746500
1.641639,1.279037,0.074322,2.606058,3.747000
1.641673,1.280340,0.061277,2.606513,3.747500
1.641700,1.281643,0.048233,2.606966,3.748000
1.641721,1.282947,0.035192,2.607419,3.748500
1.641736,1.284251,0.022153,2.607870,3.749000
1.641743,1.285555,0.009116,2.608321,3.749500
1.641745,1.286859,-0.003919,2.608772,3.750000
1.641739,1.288164,-0.016952,2.609222,3.750500
1.641728,1.289468,-0.029983,2.609672,3.751000
1.641709,1.290773,-0.043012,2.610121,3.751500
1.641685,1.292078,-0.056040,2.610571,3.752000
1.641653,1.293384,-0.069065,2.611021,3.752500
1.641616,1.294689,-0.082089,2.611471,3.753000
1.641571,1.295995,-0.095112,2.611922,3.753500
1.641521,1.297301,-0.108133,2.612374,3.754000
1.641463,1.298608,-0.121152,2.612826,3.754500
1.641399,1.299914,-0.134170,2.613278,3.755000
1.641329,1.301221,-0.147187,2.613732,3.755500
1.641252,1.302528,-0.160202,2.614187,3.756000
1.641169,1.303835,-0.173216,2.614643,3.756500
1.641079,1.305143,-0.186229,2.615100,3.757000
1.640983,1.306450,-0.199240,2.615559,3.757500
1.640880,1.307758,-0.212250,2.616020,3.758000
1.640770,1.309066,-0.225260,2.616482,3.758500
1.640654,1.310375,-0.238268,2.616946,3.759000
1.640532,1.311683,-0.251275,2.617411,3.759500
1.640403,1.312992,-0.264281,2.617879,3.760000
1.640268,1.314301,-0.277287,2.618349,3.760500
1.640126,1.315610,-0.290291,2.618821,3.761000
1.639978,1.316920,-0.303295,2.619296,3.761500
1.639823,1.318230,-0.316298,2.619773,3.762000
1.639661,1.319540,-0.329300,2.620252,3.762500
1.639493,1.320850,-0.342301,2.620735,3.763000
1.639319,1.322160,-0.355302,2.621220,3.763500
1.639138,1.323471,-0.368302,2.621707,3.764000
1.638951,1.324782,-0.381302,2.622198,3.764500
1.638757,1.326093,-0.394301,2.622692,3.765000
1.638556,1.327405,-0.407299,2.623189,3.765500
1.638349,1.328716,-0.420297,2.623689,3.766000
1.638136,1.330028,-0.433295,2.624192,3.766500
1.637916,1.331341,-0.446292,2.624699,3.767000
1.637690,1.332653,-0.459289,2.625209,3.767500
1.637457,1.333966,-0.472285,2.625723,3.768000
1.637217,1.335279,-0.485282,2.626240,3.768500
1.636972,1.336592,-0.498278,2.626761,3.769000
1.636719,1.337906,-0.511273,2.627286,3.769500
1.636460,1.339219,-0.524269,2.627815,3.770000
1.636195,1.340533,-0.537264,2.628347,3.770500
1.635923,1.341848,-0.550259,2.628884,3.771000
1.635645,1.343162,-0.563254,2.629424,3.771500
1.635360,1.344477,-0.576249,2.629969,3.772000
1.635068,1.345792,-0.589243,2.630517,3.772500
1.634771,1.347108,-0.602238,2.631070,3.773000
1.634466,1.348423,-0.615232,2.631628,3.773500
1.634155,1.349739,-0.628227,2.632189,3.774000
1.633838,1.351056,-0.641221,2.632755,3.774500
1.633514,1.352372,-0.654216,2.633325,3.775000
1.633184,1.353689,-0.667210,2.633900,3.775500
1.632847,1.355006,-0.680204,2.634479,3.776000
1.632503,1.356323,-0.693199,2.635062,3.776500
1.632154,1.357641,-0.706193,2.635651,3.777000
1.631797,1.358959,-0.719187,2.636243,3.777500
1.631434,1.360277,-0.732182,2.636841,3.778000
1.631065,1.361596,-0.745176,2.637442,3.778500
1.630689,1.362915,-0.758171,2.638049,3.779000
1.630307,1.364234,-0.771165,2.638660,3.779500
1.629918,1.365553,-0.784160,2.639276,3.780000
1.629523,1.366873,-0.797154,2.639897,3.780500
1.629121,1.368193,-0.810149,2.640522,3.781000
1.628713,1.369514,-0.823143,2.641152,3.781500
1.628298,1.370834,-0.836138,2.641787,3.782000
1.627876,1.372155,-0.849132,2.642426,3.782500
1.627449,1.373477,-0.862127,2.643070,3.783000
1.627014,1.374799,-0.875121,2.643719,3.783500
1.626574,1.376121,-0.888116,2.644373,3.784000
1.626126,1.377443,-0.901110,2.645031,3.784500
1.625672,1.378766,-0.914104,2.645694,3.785000
1.625212,1.380089,-0.927098,2.646361,3.785500
1.624745,1.381412,-0.940093,2.647033,3.786000
1.624272,1.382736,-0.953086,2.647710,3.786500
1.623792,1.384060,-0.966080,2.648391,3.787000
1.623306,1.385384,-0.979074,2.649077,3.787500
1.622813,1.386709,-0.992067,2.649767,3.788000
1.622314,1.388034,-1.005060,2.650462,3.788500
1.621808,1.389359,-1.018053,2.651161,3.789000
1.621296,1.390685,-1.031045,2.651864,3.789500
1.620777,1.392011,-1.044037,2.652572,3.790000
1.620252,1.393338,-1.057028,2.653284,3.790500
1.619720,1.394664,-1.070020,2.654000,3.791000
1.619182,1.395992,-1.083010,2.654721,3.791500
1.618637,1.397319,-1.096000,2.655445,3.792000
1.618086,1.398647,-1.108990,2.656173,3.792500
1.617528,1.399975,-1.121978,2.656905,3.793000
1.616964,1.401304,-1.134966,2.657641,3.793500
1.616393,1.402633,-1.147954,2.658381,3.794000
1.615816,1.403962,-1.160940,2.659124,3.794500
1.615232,1.405292,-1.173926,2.659871,3.795000
1.614642,1.406622,-1.186910,2.660622,3.795500
1.614045,1.407953,-1.199894,2.661375,3.796000
1.613442,1.409284,-1.212877,2.662132,3.796500
1.612832,1.410615,-1.225858,2.662893,3.797000
1.612216,1.411946,-1.238838,2.663656,3.797500
1.611594,1.413278,-1.251817,2.664422,3.798000
1.610964,1.414611,-1.264794,2.665191,3.798500
1.610329,1.415944,-1.277770,2.665962,3.799000
1.609687,1.417277,-1.290745,2.666736,3.799500
1.609038,1.418610,-1.303718,2.667513,3.800000
1.608383,1.419944,-1.316689,2.668291,3.800500
1.607721,1.421279,-1.329658,2.669072,3.801000
1.607053,1.422613,-1.342626,2.669855,3.801500
1.606379,1.423949,-1.355591,2.670640,3.802000
1.605698,1.425284,-1.368555,2.671426,3.802500
1.605010,1.426620,-1.381516,2.672214,3.803000
1.604316,1.427956,-1.394475,2.673003,3.803500
1.603616,1.429293,-1.407431,2.673793,3.804000
1.602909,1.430630,-1.420385,2.674584,3.804500
1.602195,1.431968,-1.433337,2.675376,3.805000
1.601475,1.433305,-1.446285,2.676169,3.805500
1.600749,1.434644,-1.459231,2.676962,3.806000
1.600016,1.435982,-1.472174,2.677755,3.806500
1.599277,1.437321,-1.485114,2.678549,3.807000
1.598531,1.438661,-1.498050,2.679342,3.807500
1.597779,1.440001,-1.510984,2.680135,3.808000
1.597020,1.441341,-1.523913,2.680927,3.808500
1.596255,1.442682,-1.536840,2.681718,3.809000
1.595483,1.444023,-1.549762,2.682509,3.809500
1.594705,1.445364,-1.562681,2.683298,3.810000
1.593921,1.446706,-1.575595,2.684085,3.810500
1.593129,1.448048,-1.588506,2.684871,3.811000
1.592332,1.449391,-1.601412,2.685655,3.811500
1.591528,1.450734,-1.614313,2.686436,3.812000
1.590718,1.452077,-1.627210,2.687215,3.812500
1.589901,1.453421,-1.640103,2.687992,3.813000
1.589078,1.454765,-1.652990,2.688765,3.813500
1.588248,1.456110,-1.665872,2.689535,3.814000
1.587412,1.457455,-1.678749,2.690301,3.814500
1.586569,1.458800,-1.691621,2.691064,3.815000
1.585720,1.460146,-1.704487,2.691823,3.815500
1.584865,1.461492,-1.717347,2.692577,3.816000
1.584003,1.462839,-1.730202,2.693326,3.816500
1.583134,1.464185,-1.743050,2.694070,3.817000
1.582260,1.465533,-1.755892,2.694810,3.817500
1.581379,1.466880,-1.768728,2.695543,3.818000
1.580491,1.468228,-1.781556,2.696271,3.818500
1.579597,1.469576,-1.794378,2.696992,3.819000
1.578697,1.470925,-1.807193,2.697707,3.819500
1.577790,1.472274,-1.820001,2.698414,3.820000
1.576877,1.473624,-1.832802,2.699115,3.820500
1.575957,1.474973,-1.845594,2.699808,3.821000
1.575031,1.476323,-1.858379,2.700493,3.821500
1.574099,1.477674,-1.871156,2.701170,3.822000
1.573160,1.479025,-1.883925,2.701838,3.822500
1.572215,1.480376,-1.896685,2.702498,3.823000
1.571263,1.481727,-1.909437,2.703148,3.823500
1.570305,1.483079,-1.922179,2.703788,3.824000
1.569341,1.484431,-1.934913,2.704418,3.824500
1.568370,1.485783,-1.947637,2.705038,3.825000
1.567393,1.487136,-1.960352,2.705647,3.825500
1.566410,1.488489,-1.973057,2.706245,3.826000
1.565420,1.489842,-1.985752,2.706831,3.826500
1.564424,1.491196,-1.998437,2.707405,3.827000
1.563422,1.492550,-2.011111,2.707967,3.827500
1.562413,1.493904,-2.023774,2.708516,3.828000
1.561398,1.495258,-2.036427,2.709051,3.828500
1.560377,1.496613,-2.049069,2.709574,3.829000
1.559349,1.497968,-2.061699,2.710082,3.829500
1.558315,1.499323,-2.074317,2.710575,3.830000
1.557275,1.500678,-2.086924,2.711054,3.830500
1.556228,1.502034,-2.099518,2.711517,3.831000
1.555175,1.503390,-2.112100,2.711965,3.831500
1.554116,1.504746,-2.124670,2.712397,3.832000
1.553051,1.506102,-2.137226,2.712812,3.832500
1.551979,1.507459,-2.149769,2.713209,3.833000
1.550901,1.508815,-2.162299,2.713590,3.833500
1.549816,1.510172,-2.174815,2.713952,3.834000
1.548726,1.511529,-2.187317,2.714296,3.834500
1.547629,1.512886,-2.199805,2.714621,3.835000
1.546526,1.514244,-2.212279,2.714926,3.835500
1.545417,1.515601,-2.224738,2.715212,3.836000
1.544301,1.516959,-2.237181,2.715477,3.836500
1.543180,1.518317,-2.249610,2.715722,3.837000
1.542052,1.519675,-2.262023,2.715946,3.837500
1.540918,1.521033,-2.274420,2.716147,3.838000
1.539777,1.522391,-2.286801,2.716327,3.838500
1.538631,1.523749,-2.299165,2.716484,3.839000
1.537478,1.525107,-2.311513,2.716617,3.839500
1.536319,1.526466,-2.323844,2.716727,3.840000
1.535154,1.527824,-2.336158,2.716813,3.840500
1.533983,1.529183,-2.348454,2.716874,3.841000
1.532806,1.530541,-2.360732,2.716910,3.841500
1.531623,1.531899,-2.372992,2.716920,3.842000
1.530433,1.533258,-2.385234,2.716904,3.842500
1.529237,1.534616,-2.397458,2.716861,3.843000
1.528035,1.535975,-2.409662,2.716791,3.843500
1.526828,1.537333,-2.421847,2.716694,3.844000
1.525614,1.538691,-2.434013,2.716568,3.844500
1.524394,1.540050,-2.446159,2.716413,3.845000
1.523167,1.541408,-2.458284,2.716229,3.845500
1.521935,1.542766,-2.470390,2.716015,3.846000
1.520697,1.544124,-2.482474,2.715771,3.846500
1.519453,1.545482,-2.494538,2.715496,3.847000
1.518203,1.546839,-2.506581,2.715190,3.847500
1.516946,1.548197,-2.518602,2.714852,3.848000
1.515684,1.549554,-2.530601,2.714482,3.848500
1.514416,1.550911,-2.542578,2.714078,3.849000
1.513141,1.552268,-2.554533,2.713641,3.849500
1.511861,1.553625,-2.566465,2.713171,3.850000
1.510575,1.554981,-2.578374,2.712665,3.850500
1.509283,1.556338,-2.590259,2.712125,3.851000
1.507985,1.557694,-2.602122,2.711549,3.851500
1.506681,1.559049,-2.613960,2.710937,3.852000
1.505371,1.560405,-2.625774,2.710288,3.852500
1.504055,1.561759,-2.637564,2.709602,3.853000
1.502733,1.563114,-2.649330,2.708879,3.853500
1.501406,1.564468,-2.661070,2.708117,3.854000
1.500072,1.565822,-2.672785,2.707317,3.854500
1.498733,1.567176,-2.684475,2.706477,3.855000
1.497388,1.568529,-2.696138,2.705598,3.855500
1.496037,1.569881,-2.707776,2.704678,3.856000
1.494680,1.571233,-2.719387,2.703717,3.856500
1.493317,1.572585,-2.730972,2.702715,3.857000
1.491949,1.573936,-2.742530,2.701672,3.857500
1.490575,1.575287,-2.754061,2.700585,3.858000
1.489195,1.576637,-2.765564,2.699456,3.858500
1.487809,1.577986,-2.777039,2.698284,3.859000
1.486418,1.579335,-2.788487,2.697067,3.859500
1.485021,1.580683,-2.799906,2.695806,3.860000
1.483618,1.582031,-2.811297,2.694501,3.860500
1.482209,1.583378,-2.822659,2.693149,3.861000
1.480795,1.584724,-2.833993,2.691752,3.861500
1.479375,1.586069,-2.845297,2.690308,3.862000
1.477950,1.587414,-2.856571,2.688818,3.862500
1.476519,1.588758,-2.867816,2.687280,3.863000
1.475082,1.590101,-2.879030,2.685694,3.863500
1.473640,1.591444,-2.890215,2.684059,3.864000
1.472192,1.592785,-2.901369,2.682376,3.864500
1.470738,1.594126,-2.912492,2.680643,3.865000
1.469279,1.595466,-2.923585,2.678860,3.865500
1.467815,1.596805,-2.934646,2.677027,3.866000
1.466345,1.598143,-2.945676,2.675143,3.866500
1.464869,1.599480,-2.956674,2.673208,3.867000
1.463388,1.600816,-2.967640,2.671221,3.867500
1.461902,1.602151,-2.978575,2.669181,3.868000
1.460410,1.603486,-2.989477,2.667089,3.868500
1.458912,1.604819,-3.000346,2.664944,3.869000
1.457409,1.606150,-3.011183,2.662746,3.869500
1.455901,1.607481,-3.021987,2.660493,3.870000
1.454387,1.608811,-3.032758,2.658186,3.870500
1.452868,1.610139,-3.043496,2.655824,3.871000
1.451344,1.611467,-3.054201,2.653406,3.871500
1.449814,1.612793,-3.064871,2.650933,3.872000
1.448279,1.614118,-3.075508,2.648404,3.872500
1.446738,1.615441,-3.086111,2.645818,3.873000
1.445193,1.616763,-3.096680,2.643175,3.873500
1.443642,1.618084,-3.107214,2.640475,3.874000
1.442086,1.619404,-3.117714,2.637717,3.874500
1.440524,1.620722,-3.128179,2.634901,3.875000
1.438957,1.622039,-3.138609,2.632026,3.875500
1.437385,1.623354,-3.149005,2.629092,3.876000
1.435808,1.624668,-3.159365,2.626099,3.876500
1.434226,1.625980,-3.169690,2.623046,3.877000
1.432639,1.627291,-3.179980,2.619933,3.877500
1.431046,1.628600,-3.190234,2.616760,3.878000
1.429448,1.629908,-3.200453,2.613526,3.878500
1.427846,1.631214,-3.210635,2.610231,3.879000
1.426238,1.632518,-3.220782,2.606874,3.879500
1.424625,1.633821,-3.230893,2.603456,3.880000
1.423007,1.635121,-3.240968,2.599976,3.880500
1.421384,1.636420,-3.251006,2.596433,3.881000
1.419756,1.637718,-3.261008,2.592827,3.881500
1.418123,1.639013,-3.270974,2.589158,3.882000
1.416485,1.640307,-3.280903,2.585426,3.882500
1.414842,1.641599,-3.290796,2.581631,3.883000
1.413194,1.642889,-3.300652,2.577771,3.883500
1.411541,1.644176,-3.310471,2.573847,3.884000
1.409884,1.645462,-3.320253,2.569859,3.884500
1.408221,1.646746,-3.329999,2.565806,3.885000
1.406554,1.648028,-3.339707,2.561688,3.885500
1.404881,1.649308,-3.349379,2.557505,3.886000
1.403204,1.650586,-3.359013,2.553256,3.886500
1.401522,1.651861,-3.368611,2.548941,3.887000
1.399836,1.653135,-3.378171,2.544561,3.887500
1.398144,1.654406,-3.387694,2.540114,3.888000
1.396448,1.655675,-3.397180,2.535600,3.888500
1.394747,1.656941,-3.406628,2.531021,3.889000
1.393041,1.658206,-3.416040,2.526374,3.889500
1.391331,1.659468,-3.425414,2.521660,3.890000
1.389616,1.660727,-3.434751,2.516879,3.890500
1.387896,1.661985,-3.444050,2.512030,3.891000
1.386172,1.663239,-3.453313,2.507114,3.891500
1.384443,1.664492,-3.462538,2.502130,3.892000
1.382709,1.665742,-3.471725,2.497078,3.892500
1.380971,1.666989,-3.480876,2.491958,3.893000
1.379229,1.668233,-3.489989,2.486770,3.893500
1.377481,1.669476,-3.499065,2.481513,3.894000
1.375730,1.670715,-3.508104,2.476187,3.894500
1.373973,1.671952,-3.517105,2.470793,3.895000
1.372212,1.673186,-3.526070,2.465330,3.895500
1.370447,1.674417,-3.534997,2.459799,3.896000
1.368677,1.675646,-3.543888,2.454198,3.896500
1.366903,1.676871,-3.552741,2.448527,3.897000
1.365125,1.678094,-3.561557,2.442788,3.897500
1.363342,1.679314,-3.570337,2.436979,3.898000
1.361554,1.680531,-3.579079,2.431101,3.898500
1.359763,1.681745,-3.587785,2.425153,3.899000
1.357967,1.682956,-3.596455,2.419135,3.899500
1.356166,1.684164,-3.605087,2.413048,3.900000
1.354362,1.685369,-3.613683,2.406891,3.900500
1.352553,1.686571,-3.622243,2.400664,3.901000
1.350739,1.687770,-3.630766,2.394367,3.901500
1.348922,1.688965,-3.639253,2.388001,3.902000
1.347100,1.690158,-3.647704,2.381564,3.902500
1.345274,1.691347,-3.656118,2.375057,3.903000
1.343444,1.692533,-3.664497,2.368480,3.903500
1.341610,1.693715,-3.672840,2.361833,3.904000
1.339771,1.694895,-3.681147,2.355116,3.904500
1.337928,1.696071,-3.689418,2.348329,3.905000
1.336082,1.697243,-3.697654,2.341472,3.905500
1.334231,1.698412,-3.705854,2.334544,3.906000
1.332376,1.699578,-3.714019,2.327547,3.906500
1.330517,1.700740,-3.722149,2.320479,3.907000
1.328654,1.701898,-3.730244,2.313341,3.907500
1.326787,1.703053,-3.738304,2.306133,3.908000
1.324915,1.704204,-3.746329,2.298855,3.908500
1.323040,1.705352,-3.754320,2.291507,3.909000
1.321161,1.706496,-3.762276,2.284089,3.909500
1.319278,1.707636,-3.770197,2.276600,3.910000
1.317391,1.708772,-3.778085,2.269042,3.910500
1.315500,1.709905,-3.785938,2.261414,3.911000
1.313605,1.711034,-3.793758,2.253716,3.911500
1.311706,1.712159,-3.801543,2.245948,3.912000
1.309803,1.713280,-3.809295,2.238110,3.912500
1.307897,1.714397,-3.817014,2.230203,3.913000
1.305986,1.715510,-3.824699,2.222225,3.913500
1.304072,1.716619,-3.832352,2.214179,3.914000
1.302154,1.717724,-3.839971,2.206062,3.914500
1.300232,1.718825,-3.847557,2.197876,3.915000
1.298307,1.719922,-3.855111,2.189621,3.915500
1.296377,1.721015,-3.862632,2.181297,3.916000
1.294444,1.722103,-3.870121,2.172903,3.916500
1.292507,1.723187,-3.877578,2.164440,3.917000
1.290566,1.724267,-3.885004,2.155908,3.917500
1.288622,1.725343,-3.892397,2.147307,3.918000
1.286674,1.726415,-3.899759,2.138637,3.918500
1.284722,1.727482,-3.907089,2.129898,3.919000
1.282767,1.728545,-3.914388,2.121091,3.919500
1.280808,1.729603,-3.921656,2.112215,3.920000
1.278845,1.730657,-3.928894,2.103271,3.920500
1.276879,1.731706,-3.936100,2.094258,3.921000
1.274909,1.732751,-3.943276,2.085177,3.921500
1.272936,1.733791,-3.950422,2.076028,3.922000
1.270959,1.734827,-3.957538,2.066811,3.922500
1.268978,1.735858,-3.964624,2.057526,3.923000
1.266994,1.736885,-3.971680,2.048173,3.923500
1.265006,1.737906,-3.978707,2.038752,3.924000
1.263015,1.738923,-3.985704,2.029264,3.924500
1.261021,1.739936,-3.992672,2.019709,3.925000
1.259023,1.740943,-3.999612,2.010086,3.925500
1.257021,1.741946,-4.006522,2.000396,3.926000
1.255016,1.742943,-4.013404,1.990639,3.926500
1.253008,1.743936,-4.020258,1.980815,3.927000
1.250996,1.744924,-4.027083,1.970925,3.927500
1.248981,1.745907,-4.033881,1.960967,3.928000
1.246962,1.746885,-4.040651,1.950943,3.928500
1.244940,1.747858,-4.047393,1.940853,3.929000
1.242915,1.748826,-4.054107,1.930697,3.929500
1.240886,1.749789,-4.060795,1.920474,3.930000
1.238854,1.750747,-4.067456,1.910186,3.930500
1.236818,1.751699,-4.074089,1.899832,3.931000
1.234780,1.752646,-4.080696,1.889412,3.931500
1.232738,1.753588,-4.087277,1.878927,3.932000
1.230693,1.754525,-4.093832,1.868376,3.932500
1.228644,1.755457,-4.100360,1.857760,3.933000
1.226592,1.756383,-4.106863,1.847079,3.933500
1.224537,1.757304,-4.113340,1.836333,3.934000
1.222479,1.758219,-4.119791,1.825522,3.934500
1.220417,1.759129,-4.126218,1.814647,3.935000
1.218353,1.760034,-4.132619,1.803707,3.935500
1.216285,1.760933,-4.138995,1.792703,3.936000
1.214214,1.761827,-4.145347,1.781634,3.936500
1.212139,1.762715,-4.151674,1.770502,3.937000
1.210062,1.763597,-4.157977,1.759305,3.937500
1.207981,1.764474,-4.164255,1.748045,3.938000
1.205898,1.765345,-4.170510,1.736721,3.938500
1.203811,1.766211,-4.176741,1.725334,3.939000
1.201721,1.767071,-4.182948,1.713883,3.939500
1.199628,1.767925,-4.189132,1.702370,3.940000
1.197532,1.768773,-4.195293,1.690793,3.940500
1.195433,1.769615,-4.201430,1.679153,3.941000
1.193330,1.770452,-4.207545,1.667451,3.941500
1.191225,1.771283,-4.213637,1.655686,3.942000
1.189117,1.772108,-4.219706,1.643858,3.942500
1.187005,1.772927,-4.225754,1.631969,3.943000
1.184891,1.773740,-4.231779,1.620017,3.943500
1.182774,1.774547,-4.237782,1.608003,3.944000
1.180653,1.775348,-4.243763,1.595927,3.944500
1.178530,1.776143,-4.249722,1.583790,3.945000
1.176404,1.776931,-4.255660,1.571591,3.945500
1.174274,1.777714,-4.261577,1.559331,3.946000
1.172142,1.778491,-4.267472,1.547009,3.946500
1.170007,1.779261,-4.273346,1.534626,3.947000
1.167869,1.780025,-4.279200,1.522183,3.947500
1.165728,1.780783,-4.285033,1.509678,3.948000
1.163584,1.781535,-4.290845,1.497113,3.948500
1.161437,1.782280,-4.296637,1.484487,3.949000
1.159287,1.783020,-4.302408,1.471800,3.949500
1.157134,1.783752,-4.308159,1.459053,3.950000
1.154979,1.784479,-4.313891,1.446247,3.950500
1.152820,1.785198,-4.319603,1.433380,3.951000
1.150659,1.785912,-4.325295,1.420453,3.951500
1.148495,1.786619,-4.330967,1.407466,3.952000
1.146328,1.787319,-4.336620,1.394420,3.952500
1.144159,1.788013,-4.342254,1.381315,3.953000
1.141986,1.788701,-4.347869,1.368150,3.953500
1.139811,1.789381,-4.353464,1.354925,3.954000
1.137633,1.790056,-4.359041,1.341642,3.954500
1.135452,1.790723,-4.364599,1.328300,3.955000
1.133268,1.791384,-4.370139,1.314898,3.955500
1.131081,1.792038,-4.375660,1.301438,3.956000
1.128892,1.792685,-4.381162,1.287920,3.956500
1.126700,1.793326,-4.386647,1.274343,3.957000
1.124506,1.793960,-4.392113,1.260707,3.957500
1.122308,1.794587,-4.397561,1.247014,3.958000
1.120108,1.795207,-4.402992,1.233262,3.958500
1.117905,1.795820,-4.408404,1.219452,3.959000
1.115700,1.796426,-4.413799,1.205585,3.959500
1.113491,1.797025,-4.419177,1.191659,3.960000
1.111280,1.797618,-4.424537,1.177676,3.960500
1.109067,1.798203,-4.429879,1.163636,3.961000
