theta1,theta2,omega1,omega2,t
-0.240441,-4.566392,-3.986797,-9.158362,8.996875
-0.252701,-4.595127,-3.858875,-9.231803,9.000000
-0.264554,-4.624089,-3.726373,-9.303241,9.003125
-0.275986,-4.653271,-3.589379,-9.372844,9.006250
-0.286983,-4.682667,-3.447982,-9.440800,9.009375
-0.297531,-4.712274,-3.302275,-9.507313,9.012500
-0.307618,-4.742087,-3.152347,-9.572608,9.015625
-0.317229,-4.772102,-2.998290,-9.636928,9.018750
-0.326353,-4.802317,-2.840190,-9.700533,9.021875
-0.334976,-4.832730,-2.678129,-9.763703,9.025000
-0.343087,-4.863340,-2.512183,-9.826739,9.028125
-0.350673,-4.894147,-2.342419,-9.889960,9.031250
-0.357723,-4.925153,-2.168896,-9.953703,9.034375
-0.364225,-4.956359,-1.991659,-10.018330,9.037500
-0.370167,-4.987768,-1.810741,-10.084222,9.040625
-0.375538,-5.019387,-1.626158,-10.151782,9.043750
-0.380327,-5.051219,-1.437909,-10.221438,9.046875
-0.384521,-5.083273,-1.245973,-10.293644,9.050000
-0.388110,-5.115558,-1.050305,-10.368879,9.053125
-0.391082,-5.148083,-0.850838,-10.447654,9.056250
-0.393424,-5.180860,-0.647474,-10.530510,9.059375
-0.395124,-5.213903,-0.440089,-10.618024,9.062500
-0.396170,-5.247228,-0.228524,-10.710813,9.065625
-0.396548,-5.280852,-0.012586,-10.809532,9.068750
-0.396244,-5.314794,0.207958,-10.914885,9.071875
-0.395243,-5.349078,0.433380,-11.027627,9.075000
-0.393530,-5.383726,0.663997,-11.148568,9.078125
-0.391087,-5.418766,0.900170,-11.278576,9.081250
-0.387898,-5.454227,1.142311,-11.418585,9.084375
-0.383941,-5.490143,1.390876,-11.569595,9.087500
-0.379198,-5.526550,1.646371,-11.732676,9.090625
-0.373644,-5.563486,1.909344,-11.908963,9.093750
-0.367256,-5.600996,2.180376,-12.099651,9.096875
-0.360007,-5.639125,2.460069,-12.305979,9.100000
-0.351871,-5.677926,2.749019,-12.529203,9.103125
-0.342816,-5.717452,3.047778,-12.770548,9.106250
-0.332811,-5.757762,3.356789,-13.031133,9.109375
-0.321825,-5.798917,3.676302,-13.311856,9.112500
-0.309824,-5.840982,4.006233,-13.613220,9.115625
-0.296776,-5.884021,4.345977,-13.935083,9.118750
-0.282652,-5.928097,4.694145,-14.276302,9.121875
-0.267431,-5.973266,5.048209,-14.634261,9.125000
-0.251099,-6.019574,5.404069,-15.004269,9.128125
-0.233660,-6.067047,5.755562,-15.378881,9.131250
-0.215140,-6.115685,6.094005,-15.747254,9.134375
-0.195598,-6.165446,6.407971,-16.094789,9.137500
-0.175131,-6.216237,6.683546,-16.403441,9.140625
-0.153882,-6.267906,6.905399,-16.653103,9.143750
-0.132043,-6.320237,7.058789,-16.824295,9.146875
-0.109848,-6.372960,7.132247,-16.901778,9.150000
-0.087556,-6.425767,7.120143,-16.878028,9.153125
-0.065435,-6.478344,7.024084,-16.755141,9.156250
-0.043735,-6.530395,6.852514,-16.544288,9.159375
-0.022672,-6.581672,6.618682,-16.262963,9.162500
-0.002417,-6.631986,6.337904,-15.931285,9.165625
0.016907,-6.681211,6.025109,-15.568697,9.168750
0.035220,-6.729276,5.693231,-15.191842,9.171875
0.052481,-6.776158,5.352529,-14.813686,9.175000
0.068673,-6.821870,5.010572,-14.443550,9.178125
0.083801,-6.866446,4.672594,-14.087625,9.181250
0.097884,-6.909936,4.341978,-13.749656,9.184375
0.110948,-6.952402,4.020730,-13.431588,9.187500
0.123024,-6.993905,3.709878,-13.134115,9.190625
0.134146,-7.034511,3.409786,-12.857102,9.193750
0.144347,-7.074283,3.120384,-12.599885,9.196875
0.153659,-7.113280,2.841329,-12.361490,9.200000
0.162115,-7.151560,2.572125,-12.140778,9.203125
0.169745,-7.189177,2.312192,-11.936543,9.206250
0.176576,-7.226180,2.060923,-11.747569,9.209375
0.182634,-7.262614,1.817713,-11.572673,9.212500
0.187944,-7.298522,1.581984,-11.410724,9.215625
0.192528,-7.333943,1.353189,-11.260655,9.218750
0.196408,-7.368913,1.130827,-11.121470,9.221875
0.199602,-7.403463,0.914439,-10.992239,9.225000
0.202129,-7.437624,0.703613,-10.872103,9.228125
0.204005,-7.471422,0.497981,-10.760262,9.231250
0.205247,-7.504883,0.297216,-10.655979,9.234375
0.205868,-7.538029,0.101032,-10.558568,9.237500
0.205883,-7.570881,-0.090819,-10.467395,9.240625
0.205304,-7.603456,-0.278552,-10.381871,9.243750
0.204146,-7.635773,-0.462348,-10.301446,9.246875
0.202419,-7.667845,-0.642362,-10.225608,9.250000
0.200135,-7.699687,-0.818718,-10.153881,9.253125
0.197305,-7.731311,-0.991518,-10.085818,9.256250
0.193941,-7.762727,-1.160841,-10.020998,9.259375
0.190054,-7.793945,-1.326745,-9.959031,9.262500
0.185653,-7.824973,-1.489271,-9.899545,9.265625
0.180749,-7.855819,-1.648443,-9.842195,9.268750
0.175354,-7.886489,-1.804270,-9.786653,9.271875
0.169476,-7.916988,-1.956749,-9.732612,9.275000
0.163127,-7.947319,-2.105865,-9.679783,9.278125
0.156318,-7.977487,-2.251592,-9.627893,9.281250
0.149058,-8.007494,-2.393899,-9.576688,9.284375
0.141360,-8.037342,-2.532745,-9.525928,9.287500
0.133232,-8.067031,-2.668084,-9.475389,9.290625
0.124688,-8.096563,-2.799867,-9.424862,9.293750
0.115737,-8.125937,-2.928041,-9.374154,9.296875
0.106391,-8.155151,-3.052550,-9.323084,9.300000
0.096662,-8.184205,-3.173338,-9.271488,9.303125
0.086562,-8.213097,-3.290351,-9.219213,9.306250
0.076102,-8.241825,-3.403533,-9.166123,9.309375
0.065294,-8.270385,-3.512832,-9.112094,9.312500
0.054151,-8.298774,-3.618197,-9.057014,9.315625
0.042684,-8.326990,-3.719581,-9.000787,9.318750
0.030907,-8.355028,-3.816944,-8.943328,9.321875
0.018833,-8.382884,-3.910246,-8.884565,9.325000
0.006473,-8.410555,-3.999456,-8.824440,9.328125
-0.006160,-8.438035,-4.084546,-8.762904,9.331250
-0.019051,-8.465321,-4.165496,-8.699922,9.334375
-0.032190,-8.492408,-4.242292,-8.635470,9.337500
-0.045561,-8.519292,-4.314924,-8.569534,9.340625
-0.059154,-8.545966,-4.383392,-8.502111,9.343750
-0.072953,-8.572428,-4.447700,-8.433207,9.346875
-0.086947,-8.598672,-4.507861,-8.362837,9.350000
-0.101123,-8.624695,-4.563892,-8.291028,9.353125
-0.115467,-8.650490,-4.615818,-8.217810,9.356250
-0.129968,-8.676054,-4.663671,-8.143225,9.359375
-0.144611,-8.701384,-4.707486,-8.067320,9.362500
-0.159385,-8.726474,-4.747307,-7.990148,9.365625
-0.174278,-8.751321,-4.783183,-7.911768,9.368750
-0.189276,-8.775921,-4.815167,-7.832245,9.371875
-0.204369,-8.800271,-4.843317,-7.751648,9.375000
-0.219543,-8.824368,-4.867696,-7.670049,9.378125
-0.234788,-8.848208,-4.888372,-7.587525,9.381250
-0.250092,-8.871789,-4.905415,-7.504155,9.384375
-0.265443,-8.895108,-4.918901,-7.420020,9.387500
-0.280831,-8.918164,-4.928905,-7.335204,9.390625
-0.296245,-8.940953,-4.935510,-7.249790,9.393750
-0.311674,-8.963474,-4.938796,-7.163863,9.396875
-0.327109,-8.985726,-4.938849,-7.077510,9.400000
-0.342539,-9.007708,-4.935755,-6.990817,9.403125
-0.357954,-9.029419,-4.929601,-6.903867,9.406250
-0.373346,-9.050857,-4.920475,-6.816747,9.409375
-0.388704,-9.072023,-4.908466,-6.729539,9.412500
-0.404021,-9.092917,-4.893665,-6.642326,9.415625
-0.419287,-9.113538,-4.876160,-6.555189,9.418750
-0.434494,-9.133887,-4.856040,-6.468207,9.421875
-0.449635,-9.153964,-4.833396,-6.381456,9.425000
-0.464700,-9.173771,-4.808316,-6.295012,9.428125
-0.479684,-9.193309,-4.780887,-6.208948,9.431250
-0.494579,-9.212578,-4.751197,-6.123333,9.434375
-0.509377,-9.231580,-4.719331,-6.038235,9.437500
-0.524072,-9.250317,-4.685374,-5.953719,9.440625
-0.538658,-9.268791,-4.649409,-5.869847,9.443750
-0.553129,-9.287005,-4.611518,-5.786679,9.446875
-0.567478,-9.304959,-4.571781,-5.704272,9.450000
-0.581701,-9.322657,-4.530277,-5.622679,9.453125
-0.595791,-9.340102,-4.487083,-5.541951,9.456250
-0.609743,-9.357295,-4.442273,-5.462136,9.459375
-0.623553,-9.374241,-4.395920,-5.383279,9.462500
-0.637216,-9.390942,-4.348096,-5.305423,9.465625
-0.650728,-9.407401,-4.298869,-5.228608,9.468750
-0.664083,-9.423622,-4.248308,-5.152868,9.471875
-0.677278,-9.439608,-4.196477,-5.078239,9.475000
-0.690310,-9.455362,-4.143440,-5.004752,9.478125
-0.703174,-9.470888,-4.089257,-4.932434,9.481250
-0.715866,-9.486191,-4.033988,-4.861312,9.484375
-0.728385,-9.501273,-3.977690,-4.791407,9.487500
-0.740726,-9.516138,-3.920418,-4.722742,9.490625
-0.752887,-9.530791,-3.862225,-4.655333,9.493750
-0.764864,-9.545236,-3.803162,-4.589197,9.496875
-0.776655,-9.559475,-3.743278,-4.524346,9.500000
-0.788259,-9.573514,-3.682621,-4.460791,9.503125
-0.799671,-9.587357,-3.621236,-4.398540,9.506250
-0.810891,-9.601006,-3.559166,-4.337601,9.509375
-0.821915,-9.614468,-3.496453,-4.277977,9.512500
-0.832743,-9.627745,-3.433136,-4.219670,9.515625
-0.843372,-9.640842,-3.369254,-4.162681,9.518750
-0.853800,-9.653763,-3.304842,-4.107008,9.521875
-0.864026,-9.666512,-3.239935,-4.052647,9.525000
-0.874049,-9.679094,-3.174567,-3.999594,9.528125
-0.883867,-9.691511,-3.108767,-3.947840,9.531250
-0.893479,-9.703769,-3.042565,-3.897378,9.534375
-0.902883,-9.715871,-2.975991,-3.848196,9.537500
-0.912078,-9.727822,-2.909069,-3.800284,9.540625
-0.921064,-9.739624,-2.841826,-3.753627,9.543750
-0.929839,-9.751283,-2.774284,-3.708213,9.546875
-0.938403,-9.762802,-2.706466,-3.664023,9.550000
-0.946754,-9.774184,-2.638392,-3.621042,9.553125
-0.954893,-9.785435,-2.570083,-3.579250,9.556250
-0.962817,-9.796556,-2.501557,-3.538629,9.559375
-0.970527,-9.807552,-2.432829,-3.499157,9.562500
-0.978022,-9.818427,-2.363918,-3.460814,9.565625
-0.985302,-9.829183,-2.294836,-3.423576,9.568750
-0.992365,-9.839825,-2.225598,-3.387420,9.571875
-0.999211,-9.850356,-2.156215,-3.352322,9.575000
-1.005841,-9.860778,-2.086701,-3.318257,9.578125
-1.012253,-9.871096,-2.017064,-3.285198,9.581250
-1.018448,-9.881312,-1.947314,-3.253119,9.584375
-1.024424,-9.891429,-1.877461,-3.221994,9.587500
-1.030182,-9.901450,-1.807511,-3.191794,9.590625
-1.035721,-9.911379,-1.737471,-3.162491,9.593750
-1.041041,-9.921217,-1.667347,-3.134056,9.596875
-1.046141,-9.930967,-1.597145,-3.106460,9.600000
-1.051023,-9.940633,-1.526869,-3.079674,9.603125
-1.055684,-9.950216,-1.456523,-3.053668,9.606250
-1.060126,-9.959719,-1.386109,-3.028411,9.609375
-1.064347,-9.969145,-1.315630,-3.003873,9.612500
-1.068349,-9.978494,-1.245088,-2.980024,9.615625
-1.072129,-9.987770,-1.174485,-2.956833,9.618750
-1.075689,-9.996975,-1.103820,-2.934270,9.621875
-1.079028,-10.006110,-1.033094,-2.912303,9.625000
-1.082146,-10.015178,-0.962307,-2.890903,9.628125
-1.085042,-10.024179,-0.891459,-2.870038,9.631250
-1.087717,-10.033116,-0.820548,-2.849679,9.634375
-1.090171,-10.041990,-0.749573,-2.829796,9.637500
-1.092402,-10.050802,-0.678534,-2.810360,9.640625
-1.094411,-10.059555,-0.607427,-2.791340,9.643750
-1.096198,-10.068249,-0.536253,-2.772709,9.646875
-1.097763,-10.076885,-0.465008,-2.754438,9.650000
-1.099105,-10.085464,-0.393691,-2.736501,9.653125
-1.100223,-10.093988,-0.322300,-2.718870,9.656250
-1.101119,-10.102458,-0.250834,-2.701521,9.659375
-1.101791,-10.110873,-0.179291,-2.684428,9.662500
-1.102239,-10.119236,-0.107671,-2.667569,9.665625
-1.102464,-10.127546,-0.035972,-2.650920,9.668750
-1.102464,-10.135804,0.035805,-2.634462,9.671875
-1.102240,-10.144011,0.107660,-2.618176,9.675000
-1.101791,-10.152168,0.179592,-2.602043,9.678125
-1.101118,-10.160274,0.251600,-2.586048,9.681250
-1.100219,-10.168331,0.323680,-2.570177,9.684375
-1.099094,-10.176338,0.395829,-2.554420,9.687500
-1.097745,-10.184296,0.468041,-2.538766,9.690625
-1.096169,-10.192205,0.540312,-2.523210,9.693750
-1.094368,-10.200066,0.612632,-2.507747,9.696875
-1.092340,-10.207879,0.684993,-2.492377,9.700000
-1.090086,-10.215643,0.757385,-2.477102,9.703125
-1.087606,-10.223361,0.829795,-2.461927,9.706250
-1.084900,-10.231031,0.902209,-2.446863,9.709375
-1.081968,-10.238654,0.974610,-2.431921,9.712500
-1.078809,-10.246230,1.046980,-2.417120,9.715625
-1.075424,-10.253761,1.119297,-2.402479,9.718750
-1.071813,-10.261246,1.191539,-2.388024,9.721875
-1.067977,-10.268686,1.263680,-2.373786,9.725000
-1.063916,-10.276082,1.335692,-2.359800,9.728125
-1.059629,-10.283435,1.407542,-2.346103,9.731250
-1.055119,-10.290746,1.479198,-2.332742,9.734375
-1.050384,-10.298015,1.550623,-2.319766,9.737500
-1.045427,-10.305245,1.621776,-2.307230,9.740625
-1.040249,-10.312436,1.692616,-2.295193,9.743750
-1.034849,-10.319590,1.763097,-2.283721,9.746875
-1.029230,-10.326710,1.833171,-2.272883,9.750000
-1.023392,-10.333797,1.902788,-2.262756,9.753125
-1.017338,-10.340853,1.971893,-2.253418,9.756250
-1.011068,-10.347881,2.040432,-2.244956,9.759375
-1.004586,-10.354885,2.108345,-2.237457,9.762500
-0.997892,-10.361867,2.175574,-2.231015,9.765625
-0.990989,-10.368830,2.242057,-2.225727,9.768750
-0.983880,-10.375779,2.307730,-2.221692,9.771875
-0.976567,-10.382717,2.372531,-2.219013,9.775000
-0.969053,-10.389649,2.436394,-2.217794,9.778125
-0.961340,-10.396580,2.499256,-2.218141,9.781250
-0.953433,-10.403514,2.561053,-2.220160,9.784375
-0.945335,-10.410458,2.621722,-2.223957,9.787500
-0.937049,-10.417416,2.681203,-2.229638,9.790625
-0.928579,-10.424395,2.739436,-2.237306,9.793750
-0.919929,-10.431401,2.796365,-2.247060,9.796875
-0.911103,-10.438441,2.851939,-2.258998,9.800000
-0.902106,-10.445522,2.906110,-2.273213,9.803125
-0.892941,-10.452651,2.958833,-2.289790,9.806250
-0.883614,-10.459836,3.010072,-2.308810,9.809375
-0.874130,-10.467084,3.059794,-2.330347,9.812500
-0.864492,-10.474403,3.107974,-2.354466,9.815625
-0.854707,-10.481802,3.154594,-2.381224,9.818750
-0.844778,-10.489289,3.199643,-2.410669,9.821875
-0.834711,-10.496872,3.243119,-2.442838,9.825000
-0.824510,-10.504560,3.285027,-2.477761,9.828125
-0.814181,-10.512361,3.325382,-2.515454,9.831250
-0.803728,-10.520284,3.364205,-2.555926,9.834375
-0.793156,-10.528338,3.401529,-2.599174,9.837500
-0.782470,-10.536532,3.437393,-2.645184,9.840625
-0.771674,-10.544873,3.471846,-2.693935,9.843750
-0.760772,-10.553372,3.504945,-2.745394,9.846875
-0.749769,-10.562035,3.536755,-2.799520,9.850000
-0.738669,-10.570871,3.567348,-2.856265,9.853125
-0.727474,-10.579889,3.596804,-2.915572,9.856250
-0.716190,-10.589096,3.625211,-2.977378,9.859375
-0.704818,-10.598500,3.652660,-3.041617,9.862500
-0.693362,-10.608109,3.679251,-3.108215,9.865625
-0.681823,-10.617929,3.705088,-3.177097,9.868750
-0.670205,-10.627968,3.730278,-3.248186,9.871875
-0.658510,-10.638232,3.754933,-3.321402,9.875000
-0.646738,-10.648729,3.779169,-3.396668,9.878125
-0.634890,-10.659464,3.803103,-3.473908,9.881250
-0.622968,-10.670443,3.826855,-3.553046,9.884375
-0.610972,-10.681672,3.850547,-3.634012,9.887500
-0.598902,-10.693157,3.874303,-3.716739,9.890625
-0.586758,-10.704904,3.898244,-3.801168,9.893750
-0.574538,-10.716916,3.922495,-3.887244,9.896875
-0.562242,-10.729200,3.947180,-3.974919,9.900000
-0.549868,-10.741761,3.972424,-4.064157,9.903125
-0.537413,-10.754603,3.998350,-4.154926,9.906250
-0.524877,-10.767731,4.025082,-4.247207,9.909375
-0.512256,-10.781150,4.052744,-4.340989,9.912500
-0.499546,-10.794864,4.081459,-4.436273,9.915625
-0.486745,-10.808878,4.111351,-4.533072,9.918750
-0.473849,-10.823197,4.142545,-4.631409,9.921875
-0.460853,-10.837826,4.175166,-4.731321,9.925000
-0.447753,-10.852769,4.209341,-4.832856,9.928125
-0.434543,-10.868033,4.245198,-4.936079,9.931250
-0.421218,-10.883622,4.282867,-5.041065,9.934375
-0.407773,-10.899542,4.322482,-5.147906,9.937500
-0.394201,-10.915798,4.364182,-5.256710,9.940625
-0.380494,-10.932398,4.408108,-5.367599,9.943750
-0.366647,-10.949348,4.454408,-5.480714,9.946875
-0.352652,-10.966655,4.503238,-5.596214,9.950000
-0.338499,-10.984327,4.554759,-5.714275,9.953125
-0.324181,-11.002372,4.609144,-5.835097,9.956250
-0.309689,-11.020800,4.666575,-5.958899,9.959375
-0.295012,-11.039619,4.727246,-6.085926,9.962500
-0.280140,-11.058840,4.791365,-6.216446,9.965625
-0.265062,-11.078475,4.859156,-6.350758,9.968750
-0.249766,-11.098537,4.930862,-6.489190,9.971875
-0.234240,-11.119038,5.006744,-6.632103,9.975000
-0.218470,-11.139992,5.087087,-6.779895,9.978125
-0.202441,-11.161417,5.172201,-6.933005,9.981250
-0.186138,-11.183330,5.262426,-7.091917,9.984375
-0.169545,-11.205748,5.358132,-7.257161,9.987500
-0.152643,-11.228694,5.459727,-7.429325,9.990625
-0.135415,-11.252190,5.567656,-7.609054,9.993750
-0.117839,-11.276259,5.682409,-7.797059,9.996875
-0.099892,-11.300931,5.804525,-7.994124,10.000000
-0.081552,-11.326233,5.934593,-8.201108,10.003125
-0.062792,-11.352199,6.073258,-8.418955,10.006250
-0.043584,-11.378864,6.221223,-8.648694,10.009375
-0.023899,-11.406267,6.379246,-8.891446,10.012500
-0.003703,-11.434450,6.548143,-9.148413,10.015625
0.017039,-11.463461,6.728775,-9.420876,10.018750
0.038365,-11.493348,6.922031,-9.710169,10.021875
0.060316,-11.524168,7.128798,-10.017640,10.025000
0.082935,-11.555979,7.349909,-10.344583,10.028125
0.106269,-11.588843,7.586059,-10.692127,10.031250
0.130364,-11.622827,7.837683,-11.061067,10.034375
0.155270,-11.657997,8.104758,-11.451602,10.037500
0.181034,-11.694421,8.386529,-11.862954,10.040625
0.207699,-11.732160,8.681116,-12.292836,10.043750
0.235301,-11.771266,8.985002,-12.736736,10.046875
0.263859,-11.811772,9.292397,-13.187043,10.050000
0.293373,-11.853680,9.594579,-13.632127,10.053125
0.323808,-11.896950,9.879404,-14.055641,10.056250
0.355085,-11.941483,10.131331,-14.436548,10.059375
0.387076,-11.987109,10.332442,-14.750501,10.062500
0.419591,-12.033579,10.464767,-14.973049,10.065625
0.452393,-12.080574,10.513741,-15.084403,10.068750
0.485207,-12.127729,10.471747,-15.074346,10.071875
0.517748,-12.174664,10.340239,-14.945152,10.075000
0.549750,-12.221026,10.129329,-14.711008,10.078125
0.580990,-12.266522,9.855067,-14.394236,10.081250
0.611298,-12.310931,9.535752,-14.020170,10.084375
0.640560,-12.354113,9.188736,-13.612751,10.087500
0.668714,-12.395997,8.828498,-13.191882,10.090625
0.695736,-12.436564,8.465991,-12.772547,10.093750
0.721632,-12.475838,8.108823,-12.365095,10.096875
0.746427,-12.513865,7.761851,-11.976074,10.100000
0.770157,-12.550711,7.427858,-11.609185,10.103125
0.792866,-12.586448,7.108160,-11.266128,10.106250
0.814598,-12.621150,6.803093,-10.947272,10.109375
0.835400,-12.654893,6.512366,-10.652147,10.112500
0.855315,-12.687749,6.235312,-10.379787,10.115625
0.874384,-12.719789,5.971055,-10.128960,10.118750
0.892646,-12.751076,5.718625,-9.898321,10.121875
0.910137,-12.781673,5.477025,-9.686501,10.125000
0.926888,-12.811635,5.245275,-9.492170,10.128125
0.942929,-12.841016,5.022440,-9.314065,10.131250
0.958286,-12.869864,4.807640,-9.151009,10.134375
0.972984,-12.898224,4.600055,-9.001916,10.137500
0.987043,-12.926139,4.398931,-8.865791,10.140625
1.000483,-12.953648,4.203576,-8.741728,10.143750
1.013321,-12.980787,4.013356,-8.628903,10.146875
1.025572,-13.007590,3.827693,-8.526567,10.150000
1.037248,-13.034088,3.646060,-8.434040,10.153125
1.048363,-13.060312,3.467977,-8.350705,10.156250
1.058927,-13.086289,3.293007,-8.275999,10.159375
1.068947,-13.112045,3.120752,-8.209411,10.162500
1.078434,-13.137606,2.950853,-8.150472,10.165625
1.087392,-13.162993,2.782979,-8.098752,10.168750
1.095829,-13.188230,2.616835,-8.053853,10.171875
1.103749,-13.213337,2.452151,-8.015411,10.175000
1.111156,-13.238333,2.288685,-7.983084,10.178125
1.118054,-13.263237,2.126218,-7.956554,10.181250
1.124446,-13.288067,1.964554,-7.935521,10.184375
1.130333,-13.312839,1.803520,-7.919703,10.187500
1.135718,-13.337570,1.642963,-7.908829,10.190625
1.140602,-13.362275,1.482748,-7.902641,10.193750
1.144986,-13.386966,1.322761,-7.900892,10.196875
1.148870,-13.411659,1.162906,-7.903338,10.200000
1.152254,-13.436366,1.003102,-7.909744,10.203125
1.155139,-13.461099,0.843288,-7.919879,10.206250
1.157525,-13.485869,0.683417,-7.933513,10.209375
1.159410,-13.510687,0.523460,-7.950421,10.212500
1.160796,-13.535563,0.363403,-7.970375,10.215625
1.161682,-13.560505,0.203248,-7.993151,10.218750
1.162066,-13.585522,0.043010,-8.018521,10.221875
1.161950,-13.610623,-0.117278,-8.046258,10.225000
1.161333,-13.635814,-0.277573,-8.076134,10.228125
1.160216,-13.661101,-0.437814,-8.107918,10.231250
1.158597,-13.686490,-0.597932,-8.141379,10.234375
1.156479,-13.711986,-0.757841,-8.176285,10.237500
1.153861,-13.737593,-0.917447,-8.212402,10.240625
1.150745,-13.763315,-1.076642,-8.249497,10.243750
1.147132,-13.789153,-1.235311,-8.287337,10.246875
1.143025,-13.815111,-1.393327,-8.325689,10.250000
1.138425,-13.841189,-1.550559,-8.364325,10.253125
1.133335,-13.867388,-1.706867,-8.403018,10.256250
1.127758,-13.893708,-1.862105,-8.441545,10.259375
1.121698,-13.920147,-2.016124,-8.479690,10.262500
1.115159,-13.946705,-2.168773,-8.517243,10.265625
1.108145,-13.973379,-2.319899,-8.554002,10.268750
1.100661,-14.000167,-2.469349,-8.589774,10.271875
1.092713,-14.027064,-2.616971,-8.624377,10.275000
1.084307,-14.054068,-2.762618,-8.657642,10.278125
1.075449,-14.081173,-2.906144,-8.689410,10.281250
1.066146,-14.108375,-3.047412,-8.719538,10.284375
1.056405,-14.135668,-3.186290,-8.747897,10.287500
1.046234,-14.163047,-3.322655,-8.774375,10.290625
1.035642,-14.190506,-3.456391,-8.798875,10.293750
1.024635,-14.218038,-3.587394,-8.821318,10.296875
1.013223,-14.245637,-3.715569,-8.841639,10.300000
1.001416,-14.273296,-3.840832,-8.859794,10.303125
0.989221,-14.301008,-3.963112,-8.875754,10.306250
0.976649,-14.328767,-4.082349,-8.889506,10.309375
0.963710,-14.356565,-4.198494,-8.901055,10.312500
0.950412,-14.384396,-4.311509,-8.910420,10.315625
0.936766,-14.412253,-4.421370,-8.917638,10.318750
0.922782,-14.440129,-4.528061,-8.922755,10.321875
0.908469,-14.468018,-4.631580,-8.925835,10.325000
0.893838,-14.495914,-4.731933,-8.926951,10.328125
0.878898,-14.523810,-4.829135,-8.926188,10.331250
0.863659,-14.551701,-4.923210,-8.923639,10.334375
0.848131,-14.579581,-5.014191,-8.919407,10.337500
0.832323,-14.607445,-5.102117,-8.913603,10.340625
0.816246,-14.635289,-5.187033,-8.906340,10.343750
0.799907,-14.663109,-5.268990,-8.897739,10.346875
0.783318,-14.690899,-5.348043,-8.887923,10.350000
0.766485,-14.718657,-5.424250,-8.877018,10.353125
0.749419,-14.746379,-5.497673,-8.865151,10.356250
0.732128,-14.774063,-5.568376,-8.852450,10.359375
0.714619,-14.801706,-5.636423,-8.839040,10.362500
0.696903,-14.829307,-5.701880,-8.825048,10.365625
0.678985,-14.856863,-5.764813,-8.810596,10.368750
0.660875,-14.884373,-5.825285,-8.795806,10.371875
0.642580,-14.911836,-5.883362,-8.780794,10.375000
0.624106,-14.939252,-5.939105,-8.765673,10.378125
0.605463,-14.966622,-5.992576,-8.750554,10.381250
0.586655,-14.993944,-6.043833,-8.735540,10.384375
0.567691,-15.021219,-6.092931,-8.720732,10.387500
0.548577,-15.048448,-6.139925,-8.706224,10.390625
0.529319,-15.075633,-6.184865,-8.692107,10.393750
0.509923,-15.102775,-6.227798,-8.678466,10.396875
0.490397,-15.129874,-6.268770,-8.665380,10.400000
0.470745,-15.156934,-6.307821,-8.652925,10.403125
0.450975,-15.183956,-6.344989,-8.641168,10.406250
0.431091,-15.210942,-6.380311,-8.630176,10.409375
0.411100,-15.237895,-6.413817,-8.620007,10.412500
0.391007,-15.264818,-6.445537,-8.610716,10.415625
0.370817,-15.291713,-6.475496,-8.602354,10.418750
0.350537,-15.318584,-6.503717,-8.594965,10.421875
0.330171,-15.345433,-6.530221,-8.588590,10.425000
0.309725,-15.372263,-6.555024,-8.583268,10.428125
0.289204,-15.399079,-6.578140,-8.579029,10.431250
0.268613,-15.425884,-6.599582,-8.575903,10.434375
0.247958,-15.452680,-6.619357,-8.573915,10.437500
0.227244,-15.479472,-6.637474,-8.573086,10.440625
0.206475,-15.506263,-6.653935,-8.573434,10.443750
0.185658,-15.533057,-6.668742,-8.574972,10.446875
0.164797,-15.559858,-6.681896,-8.577712,10.450000
0.143898,-15.586669,-6.693392,-8.581660,10.453125
0.122965,-15.613494,-6.703227,-8.586822,10.456250
0.102005,-15.640338,-6.711392,-8.593198,10.459375
0.081021,-15.667203,-6.717878,-8.600786,10.462500
0.060020,-15.694094,-6.722674,-8.609580,10.465625
0.039006,-15.721014,-6.725766,-8.619572,10.468750
0.017985,-15.747967,-6.727138,-8.630750,10.471875
-0.003037,-15.774958,-6.726772,-8.643100,10.475000
-0.024055,-15.801988,-6.724647,-8.656602,10.478125
-0.045064,-15.829063,-6.720742,-8.671236,10.481250
-0.066058,-15.856184,-6.715032,-8.686976,10.484375
-0.087031,-15.883357,-6.707489,-8.703793,10.487500
-0.107978,-15.910584,-6.698084,-8.721654,10.490625
-0.128892,-15.937869,-6.686785,-8.740524,10.493750
-0.149768,-15.965214,-6.673557,-8.760361,10.496875
-0.170600,-15.992622,-6.658364,-8.781122,10.500000
-0.191381,-16.020096,-6.641165,-8.802758,10.503125
-0.212105,-16.047640,-6.621918,-8.825215,10.506250
-0.232766,-16.075255,-6.600578,-8.848435,10.509375
-0.253356,-16.102943,-6.577097,-8.872356,10.512500
-0.273870,-16.130708,-6.551424,-8.896910,10.515625
-0.294300,-16.158550,-6.523505,-8.922025,10.518750
-0.314640,-16.186471,-6.493284,-8.947623,10.521875
-0.334881,-16.214473,-6.460700,-8.973621,10.525000
-0.355016,-16.242556,-6.425693,-8.999932,10.528125
-0.375039,-16.270723,-6.388198,-9.026462,10.531250
-0.394940,-16.298972,-6.348146,-9.053113,10.534375
-0.414712,-16.327304,-6.305469,-9.079782,10.537500
-0.434346,-16.355720,-6.260095,-9.106360,10.540625
-0.453835,-16.384219,-6.211951,-9.132736,10.543750
