theta1,theta2,omega1,omega2,t
-1.370484,-1.938466,0.743602,0.457529,2.898000
-1.368953,-1.937542,0.787628,0.466834,2.900000
-1.367334,-1.936599,0.831555,0.476330,2.902000
-1.365627,-1.935637,0.875377,0.486026,2.904000
-1.363832,-1.934655,0.919090,0.495934,2.906000
-1.361951,-1.933653,0.962687,0.506064,2.908000
-1.359982,-1.932630,1.006163,0.516426,2.910000
-1.357926,-1.931587,1.049514,0.527032,2.912000
-1.355784,-1.930522,1.092732,0.537893,2.914000
-1.353555,-1.929435,1.135814,0.549017,2.916000
-1.351241,-1.928326,1.178752,0.560417,2.918000
-1.348840,-1.927193,1.221542,0.572103,2.920000
-1.346354,-1.926037,1.264178,0.584084,2.922000
-1.343784,-1.924857,1.306655,0.596373,2.924000
-1.341128,-1.923651,1.348967,0.608978,2.926000
-1.338388,-1.922421,1.391108,0.621911,2.928000
-1.335564,-1.921164,1.433072,0.635181,2.930000
-1.332656,-1.919880,1.474855,0.648799,2.932000
-1.329664,-1.918568,1.516451,0.662776,2.934000
-1.326590,-1.917228,1.557853,0.677120,2.936000
-1.323433,-1.915859,1.599057,0.691844,2.938000
-1.320194,-1.914461,1.640057,0.706956,2.940000
-1.316873,-1.913031,1.680847,0.722466,2.942000
-1.313471,-1.911571,1.721421,0.738385,2.944000
-1.309987,-1.910078,1.761774,0.754722,2.946000
-1.306424,-1.908551,1.801900,0.771487,2.948000
-1.302780,-1.906991,1.841793,0.788690,2.950000
-1.299057,-1.905396,1.881449,0.806341,2.952000
-1.295254,-1.903766,1.920860,0.824448,2.954000
-1.291373,-1.902098,1.960022,0.843022,2.956000
-1.287414,-1.900393,1.998929,0.862071,2.958000
-1.283378,-1.898650,2.037574,0.881605,2.960000
-1.279264,-1.896866,2.075953,0.901633,2.962000
-1.275074,-1.895043,2.114060,0.922163,2.964000
-1.270808,-1.893177,2.151888,0.943206,2.966000
-1.266467,-1.891270,2.189432,0.964769,2.968000
-1.262051,-1.889318,2.226687,0.986861,2.970000
-1.257560,-1.887322,2.263645,1.009490,2.972000
-1.252996,-1.885280,2.300303,1.032666,2.974000
-1.248359,-1.883191,2.336653,1.056395,2.976000
-1.243650,-1.881054,2.372691,1.080686,2.978000
-1.238869,-1.878868,2.408409,1.105547,2.980000
-1.234017,-1.876631,2.443802,1.130986,2.982000
-1.229094,-1.874343,2.478865,1.157010,2.984000
-1.224101,-1.872003,2.513591,1.183626,2.986000
-1.219040,-1.869608,2.547975,1.210842,2.988000
-1.213910,-1.867159,2.582010,1.238664,2.990000
-1.208712,-1.864653,2.615690,1.267100,2.992000
-1.203447,-1.862090,2.649009,1.296156,2.994000
-1.198116,-1.859468,2.681961,1.325838,2.996000
-1.192720,-1.856786,2.714540,1.356153,2.998000
-1.187258,-1.854043,2.746740,1.387107,3.000000
-1.181733,-1.851238,2.778555,1.418705,3.002000
-1.176144,-1.848368,2.809977,1.450954,3.004000
-1.170493,-1.845433,2.841001,1.483858,3.006000
-1.164780,-1.842432,2.871621,1.517423,3.008000
-1.159007,-1.839363,2.901829,1.551653,3.010000
-1.153173,-1.836225,2.931620,1.586554,3.012000
-1.147281,-1.833017,2.960986,1.622130,3.014000
-1.141330,-1.829736,2.989921,1.658386,3.016000
-1.135321,-1.826383,3.018419,1.695324,3.018000
-1.129256,-1.822954,3.046472,1.732950,3.020000
-1.123136,-1.819450,3.074073,1.771266,3.022000
-1.116960,-1.815869,3.101216,1.810276,3.024000
-1.110731,-1.812209,3.127893,1.849983,3.026000
-1.104449,-1.808468,3.154097,1.890390,3.028000
-1.098115,-1.804647,3.179821,1.931500,3.030000
-1.091730,-1.800742,3.205058,1.973315,3.032000
-1.085295,-1.796753,3.229799,2.015836,3.034000
-1.078811,-1.792678,3.254038,2.059066,3.036000
-1.072279,-1.788516,3.277766,2.103007,3.038000
-1.065701,-1.784266,3.300977,2.147659,3.040000
-1.059076,-1.779925,3.323661,2.193024,3.042000
-1.052406,-1.775493,3.345811,2.239103,3.044000
-1.045693,-1.770968,3.367418,2.285895,3.046000
-1.038937,-1.766349,3.388476,2.333403,3.048000
-1.032140,-1.761634,3.408974,2.381625,3.050000
-1.025302,-1.756822,3.428904,2.430561,3.052000
-1.018424,-1.751911,3.448259,2.480211,3.054000
-1.011509,-1.746901,3.467029,2.530575,3.056000
-1.004557,-1.741789,3.485204,2.581651,3.058000
-0.997568,-1.736574,3.502777,2.633437,3.060000
-0.990546,-1.731254,3.519738,2.685934,3.062000
-0.983490,-1.725829,3.536078,2.739139,3.064000
-0.976402,-1.720297,3.551786,2.793049,3.066000
-0.969283,-1.714657,3.566855,2.847664,3.068000
-0.962135,-1.708906,3.581274,2.902980,3.070000
-0.954959,-1.703044,3.595033,2.958995,3.072000
-0.947755,-1.697070,3.608123,3.015707,3.074000
-0.940527,-1.690981,3.620533,3.073111,3.076000
-0.933274,-1.684777,3.632253,3.131205,3.078000
-0.925998,-1.678456,3.643274,3.189984,3.080000
-0.918701,-1.672016,3.653585,3.249447,3.082000
-0.911384,-1.665458,3.663175,3.309588,3.084000
-0.904049,-1.658778,3.672034,3.370403,3.086000
-0.896696,-1.651976,3.680151,3.431888,3.088000
-0.889329,-1.645050,3.687516,3.494039,3.090000
-0.881947,-1.637999,3.694119,3.556851,3.092000
-0.874553,-1.630822,3.699947,3.620318,3.094000
-0.867148,-1.623517,3.704991,3.684437,3.096000
-0.859733,-1.616084,3.709240,3.749201,3.098000
-0.852311,-1.608520,3.712682,3.814606,3.100000
-0.844883,-1.600825,3.715307,3.880646,3.102000
-0.837451,-1.592997,3.717104,3.947315,3.104000
-0.830015,-1.585035,3.718062,4.014608,3.106000
-0.822579,-1.576938,3.718170,4.082519,3.108000
-0.815143,-1.568705,3.717417,4.151041,3.110000
-0.807710,-1.560334,3.715793,4.220170,3.112000
-0.800281,-1.551824,3.713287,4.289898,3.114000
-0.792857,-1.543174,3.709888,4.360220,3.116000
-0.785442,-1.534382,3.705585,4.431128,3.118000
-0.778036,-1.525449,3.700369,4.502618,3.120000
-0.770641,-1.516371,3.694229,4.574682,3.122000
-0.763259,-1.507150,3.687156,4.647314,3.124000
-0.755893,-1.497782,3.679138,4.720508,3.126000
-0.748543,-1.488267,3.670167,4.794256,3.128000
-0.741213,-1.478604,3.660233,4.868553,3.130000
-0.733903,-1.468793,3.649328,4.943392,3.132000
-0.726616,-1.458831,3.637442,5.018766,3.134000
-0.719354,-1.448717,3.624568,5.094668,3.136000
-0.712118,-1.438451,3.610696,5.171093,3.138000
-0.704912,-1.428032,3.595820,5.248032,3.140000
-0.697736,-1.417459,3.579933,5.325480,3.142000
-0.690593,-1.406730,3.563027,5.403429,3.144000
-0.683484,-1.395845,3.545097,5.481873,3.146000
-0.676413,-1.384802,3.526138,5.560804,3.148000
-0.669381,-1.373601,3.506145,5.640217,3.150000
-0.662389,-1.362241,3.485113,5.720102,3.152000
-0.655441,-1.350721,3.463039,5.800454,3.154000
-0.648538,-1.339039,3.439921,5.881264,3.156000
-0.641682,-1.327195,3.415758,5.962525,3.158000
-0.634875,-1.315189,3.390549,6.044229,3.160000
-0.628120,-1.303018,3.364294,6.126368,3.162000
-0.621419,-1.290683,3.336995,6.208932,3.164000
-0.614773,-1.278182,3.308655,6.291912,3.166000
-0.608185,-1.265515,3.279279,6.375299,3.168000
-0.601657,-1.252681,3.248872,6.459083,3.170000
-0.595190,-1.239678,3.217442,6.543251,3.172000
-0.588788,-1.226507,3.184997,6.627792,3.174000
-0.582451,-1.213167,3.151549,6.712693,3.176000
-0.576182,-1.199656,3.117110,6.797939,3.178000
-0.569983,-1.185975,3.081695,6.883515,3.180000
-0.563856,-1.172122,3.045322,6.969405,3.182000
-0.557802,-1.158097,3.008011,7.055588,3.184000
-0.551824,-1.143900,2.969784,7.142044,3.186000
-0.545924,-1.129529,2.930666,7.228751,3.188000
-0.540102,-1.114984,2.890687,7.315683,3.190000
-0.534362,-1.100266,2.849877,7.402812,3.192000
-0.528703,-1.085373,2.808274,7.490106,3.194000
-0.523129,-1.070306,2.765915,7.577532,3.196000
-0.517640,-1.055063,2.722844,7.665051,3.198000
-0.512238,-1.039645,2.679111,7.752620,3.200000
-0.506924,-1.024052,2.634766,7.840194,3.202000
-0.501699,-1.008285,2.589869,7.927719,3.204000
-0.496565,-0.992342,2.544483,8.015140,3.206000
-0.491522,-0.976224,2.498676,8.102392,3.208000
-0.486570,-0.959932,2.452524,8.189406,3.210000
-0.481712,-0.943467,2.406109,8.276106,3.212000
-0.476946,-0.926828,2.359518,8.362409,3.214000
-0.472274,-0.910017,2.312848,8.448222,3.216000
-0.467695,-0.893036,2.266201,8.533446,3.218000
-0.463209,-0.875884,2.219687,8.617974,3.220000
-0.458816,-0.858564,2.173424,8.701687,3.222000
-0.454515,-0.841078,2.127540,8.784458,3.224000
-0.450305,-0.823427,2.082168,8.866150,3.226000
-0.446186,-0.805614,2.037451,8.946618,3.228000
-0.442155,-0.787642,1.993540,9.025705,3.230000
-0.438211,-0.769512,1.950593,9.103244,3.232000
-0.434352,-0.751230,1.908776,9.179060,3.234000
-0.430575,-0.732797,1.868263,9.252967,3.236000
-0.426878,-0.714219,1.829231,9.324771,3.238000
-0.423257,-0.695500,1.791868,9.394272,3.240000
-0.419709,-0.676644,1.756362,9.461261,3.242000
-0.416230,-0.657657,1.722907,9.525524,3.244000
-0.412816,-0.638544,1.691697,9.586845,3.246000
-0.409462,-0.619311,1.662928,9.645005,3.248000
-0.406163,-0.599966,1.636793,9.699783,3.250000
-0.402913,-0.580515,1.613485,9.750964,3.252000
-0.399707,-0.560965,1.593187,9.798337,3.254000
-0.396538,-0.541324,1.576078,9.841696,3.256000
-0.393400,-0.521601,1.562325,9.880848,3.258000
-0.390286,-0.501803,1.552085,9.915612,3.260000
-0.387189,-0.481941,1.545498,9.945822,3.262000
-0.384102,-0.462023,1.542690,9.971330,3.264000
-0.381016,-0.442059,1.543768,9.992010,3.266000
-0.377924,-0.422059,1.548820,10.007755,3.268000
-0.374818,-0.402031,1.557911,10.018486,3.270000
-0.371690,-0.381988,1.571084,10.024146,3.272000
-0.368531,-0.361938,1.588361,10.024705,3.274000
-0.365333,-0.341893,1.609739,10.020159,3.276000
-0.362089,-0.321861,1.635193,10.010532,3.278000
-0.358790,-0.301854,1.664674,9.995872,3.280000
-0.355428,-0.281881,1.698112,9.976249,3.282000
-0.351995,-0.261952,1.735418,9.951761,3.284000
-0.348484,-0.242077,1.776483,9.922521,3.286000
-0.344887,-0.222265,1.821179,9.888664,3.288000
-0.341197,-0.202525,1.869366,9.850340,3.290000
-0.337407,-0.182867,1.920890,9.807714,3.292000
-0.333511,-0.163297,1.975585,9.760958,3.294000
-0.329503,-0.143825,2.033278,9.710257,3.296000
-0.325376,-0.124459,2.093788,9.655799,3.298000
-0.321126,-0.105205,2.156930,9.597775,3.300000
-0.316747,-0.086070,2.222516,9.536377,3.302000
-0.312234,-0.067061,2.290360,9.471797,3.304000
-0.307584,-0.048185,2.360272,9.404223,3.306000
-0.302792,-0.029446,2.432068,9.333840,3.308000
-0.297854,-0.010851,2.505567,9.260825,3.310000
-0.292768,0.007596,2.580590,9.185349,3.312000
-0.287531,0.025889,2.656967,9.107576,3.314000
-0.282140,0.044024,2.734531,9.027661,3.316000
-0.276592,0.061998,2.813123,8.945749,3.318000
-0.270887,0.079806,2.892591,8.861979,3.320000
-0.265021,0.097445,2.972791,8.776478,3.322000
-0.258995,0.114911,3.053583,8.689365,3.324000
-0.252807,0.132201,3.134839,8.600751,3.326000
-0.246456,0.149313,3.216436,8.510736,3.328000
-0.239941,0.166243,3.298257,8.419414,3.330000
-0.233263,0.182990,3.380194,8.326870,3.332000
-0.226420,0.199550,3.462147,8.233183,3.334000
-0.219414,0.215922,3.544019,8.138422,3.336000
-0.212244,0.232103,3.625722,8.042654,3.338000
-0.204911,0.248092,3.707175,7.945936,3.340000
-0.197416,0.263886,3.788300,7.848321,3.342000
-0.189758,0.279485,3.869026,7.749858,3.344000
-0.181940,0.294885,3.949288,7.650590,3.346000
-0.173962,0.310086,4.029024,7.550557,3.348000
-0.165824,0.325087,4.108180,7.449796,3.350000
-0.157529,0.339885,4.186702,7.348339,3.352000
-0.149078,0.354480,4.264544,7.246216,3.354000
-0.140472,0.368870,4.341662,7.143457,3.356000
-0.131712,0.383053,4.418017,7.040086,3.358000
-0.122800,0.397030,4.493571,6.936128,3.360000
-0.113738,0.410797,4.568291,6.831606,3.362000
-0.104527,0.424356,4.642148,6.726543,3.364000
-0.095170,0.437703,4.715114,6.620959,3.366000
-0.085668,0.450839,4.787165,6.514875,3.368000
-0.076022,0.463762,4.858278,6.408311,3.370000
-0.066235,0.476472,4.928434,6.301289,3.372000
-0.056309,0.488967,4.997615,6.193827,3.374000
-0.046245,0.501247,5.065805,6.085947,3.376000
-0.036046,0.513311,5.132991,5.977669,3.378000
-0.025714,0.525158,5.199160,5.869015,3.380000
-0.015250,0.536787,5.264303,5.760008,3.382000
-0.004657,0.548197,5.328411,5.650670,3.384000
0.006063,0.559389,5.391476,5.541025,3.386000
0.016908,0.570361,5.453492,5.431099,3.388000
0.027876,0.581113,5.514453,5.320917,3.390000
0.038965,0.591645,5.574356,5.210506,3.392000
0.050173,0.601955,5.633198,5.099896,3.394000
0.061497,0.612044,5.690975,4.989116,3.396000
0.072936,0.621912,5.747686,4.878198,3.398000
0.084487,0.631557,5.803330,4.767175,3.400000
0.096148,0.640980,5.857906,4.656081,3.402000
0.107918,0.650181,5.911413,4.544953,3.404000
0.119793,0.659160,5.963850,4.433829,3.406000
0.131773,0.667917,6.015218,4.322748,3.408000
0.143853,0.676451,6.065515,4.211752,3.410000
0.156034,0.684764,6.114742,4.100885,3.412000
0.168312,0.692855,6.162895,3.990193,3.414000
0.180685,0.700725,6.209975,3.879724,3.416000
0.193151,0.708374,6.255979,3.769528,3.418000
0.205708,0.715803,6.300904,3.659657,3.420000
0.218354,0.723013,6.344745,3.550166,3.422000
0.231086,0.730004,6.387499,3.441111,3.424000
0.243903,0.736778,6.429158,3.332554,3.426000
0.256802,0.743335,6.469715,3.224555,3.428000
0.269781,0.749676,6.509162,3.117180,3.430000
0.282838,0.755804,6.547488,3.010496,3.432000
0.295970,0.761719,6.584680,2.904574,3.434000
0.309176,0.767423,6.620725,2.799488,3.436000
0.322452,0.772917,6.655607,2.695312,3.438000
0.335798,0.778204,6.689307,2.592127,3.440000
0.349209,0.783286,6.721806,2.490015,3.442000
0.362684,0.788165,6.753080,2.389060,3.444000
0.376220,0.792843,6.783104,2.289350,3.446000
0.389816,0.797324,6.811853,2.190977,3.448000
0.403467,0.801608,6.839295,2.094035,3.450000
0.417172,0.805701,6.865398,1.998619,3.452000
0.430928,0.809604,6.890129,1.904828,3.454000
0.444731,0.813321,6.913450,1.812765,3.456000
0.458580,0.816856,6.935321,1.722534,3.458000
0.472472,0.820213,6.955702,1.634238,3.460000
0.486402,0.823395,6.974549,1.547987,3.462000
0.500369,0.826406,6.991816,1.463888,3.464000
0.514368,0.829252,7.007457,1.382051,3.466000
0.528398,0.831936,7.021422,1.302585,3.468000
0.542453,0.834464,7.033664,1.225600,3.470000
0.556531,0.836840,7.044131,1.151204,3.472000
0.570628,0.839070,7.052774,1.079503,3.474000
0.584741,0.841160,7.059543,1.010602,3.476000
0.598865,0.843115,7.064387,0.944604,3.478000
0.612997,0.844940,7.067259,0.881604,3.480000
0.627133,0.846643,7.068112,0.821697,3.482000
0.641268,0.848229,7.066903,0.764969,3.484000
0.655399,0.849705,7.063590,0.711501,3.486000
0.669521,0.851077,7.058135,0.661367,3.488000
0.683630,0.852353,7.050504,0.614631,3.490000
0.697722,0.853538,7.040669,0.571350,3.492000
0.711791,0.854641,7.028606,0.531571,3.494000
0.725835,0.855667,7.014295,0.495329,3.496000
0.739847,0.856624,6.997725,0.462649,3.498000
0.753824,0.857520,6.978891,0.433544,3.500000
0.767761,0.858361,6.957791,0.408017,3.502000
0.781654,0.859154,6.934436,0.386056,3.504000
0.795497,0.859907,6.908838,0.367638,3.506000
0.809288,0.860627,6.881020,0.352728,3.508000
0.823020,0.861321,6.851010,0.341278,3.510000
0.836690,0.861995,6.818845,0.333230,3.512000
0.850294,0.862656,6.784567,0.328513,3.514000
0.863827,0.863311,6.748224,0.327045,3.516000
0.877285,0.863966,6.709870,0.328735,3.518000
0.890665,0.864628,6.669566,0.333482,3.520000
0.903962,0.865302,6.627377,0.341177,3.522000
0.917174,0.865994,6.583371,0.351704,3.524000
0.930295,0.866711,6.537623,0.364939,3.526000
0.943323,0.867456,6.490207,0.380753,3.528000
0.956255,0.868235,6.441203,0.399014,3.530000
0.969087,0.869053,6.390692,0.419584,3.532000
0.981816,0.869915,6.338754,0.442325,3.534000
0.994441,0.870824,6.285474,0.467096,3.536000
1.006957,0.871785,6.230933,0.493757,3.538000
1.019364,0.872800,6.175214,0.522166,3.540000
1.031658,0.873874,6.118398,0.552184,3.542000
1.043837,0.875010,6.060565,0.583674,3.544000
1.055899,0.876210,6.001794,0.616501,3.546000
1.067843,0.877477,5.942161,0.650532,3.548000
1.079667,0.878813,5.881741,0.685640,3.550000
1.091370,0.880220,5.820604,0.721701,3.552000
1.102949,0.881700,5.758819,0.758594,3.554000
1.114405,0.883255,5.696452,0.796205,3.556000
1.125735,0.884885,5.633565,0.834424,3.558000
1.136939,0.886593,5.570219,0.873146,3.560000
1.148015,0.888378,5.506469,0.912270,3.562000
1.158964,0.890242,5.442369,0.951703,3.564000
1.169785,0.892185,5.377970,0.991355,3.566000
1.180476,0.894208,5.313317,1.031142,3.568000
1.191038,0.896310,5.248455,1.070984,3.570000
1.201470,0.898492,5.183425,1.110809,3.572000
1.211771,0.900753,5.118266,1.150546,3.574000
1.221943,0.903094,5.053013,1.190132,3.576000
1.231983,0.905513,4.987698,1.229507,3.578000
1.241893,0.908011,4.922353,1.268616,3.580000
1.251673,0.910588,4.857004,1.307407,3.582000
1.261321,0.913241,4.791678,1.345834,3.584000
1.270840,0.915971,4.726398,1.383855,3.586000
1.280227,0.918776,4.661186,1.421429,3.588000
1.289484,0.921656,4.596061,1.458522,3.590000
1.298611,0.924610,4.531042,1.495100,3.592000
1.307609,0.927636,4.466143,1.531135,3.594000
1.316476,0.930734,4.401381,1.566601,3.596000
1.325214,0.933902,4.336768,1.601474,3.598000
1.333823,0.937139,4.272315,1.635733,3.600000
1.342304,0.940445,4.208035,1.669360,3.602000
1.350656,0.943816,4.143935,1.702340,3.604000
1.358879,0.947254,4.080026,1.734658,3.606000
1.366976,0.950755,4.016312,1.766304,3.608000
1.374945,0.954318,3.952803,1.797266,3.610000
1.382787,0.957943,3.889502,1.827538,3.612000
1.390503,0.961628,3.826416,1.857113,3.614000
1.398093,0.965371,3.763547,1.885986,3.616000
1.405557,0.969171,3.700901,1.914154,3.618000
1.412897,0.973027,3.638479,1.941615,3.620000
1.420111,0.976937,3.576285,1.968368,3.622000
1.427202,0.980900,3.514319,1.994415,3.624000
1.434169,0.984915,3.452584,2.019756,3.626000
1.441012,0.988979,3.391081,2.044394,3.628000
1.447733,0.993092,3.329810,2.068333,3.630000
1.454332,0.997252,3.268771,2.091577,3.632000
1.460809,1.001458,3.207965,2.114131,3.634000
1.467164,1.005708,3.147392,2.136002,3.636000
1.473398,1.010001,3.087050,2.157195,3.638000
1.479512,1.014336,3.026939,2.177719,3.640000
1.485506,1.018712,2.967057,2.197580,3.642000
1.491381,1.023126,2.907404,2.216789,3.644000
1.497136,1.027578,2.847978,2.235352,3.646000
1.502773,1.032067,2.788778,2.253281,3.648000
1.508291,1.036591,2.729801,2.270584,3.650000
1.513692,1.041149,2.671045,2.287272,3.652000
1.518976,1.045740,2.612509,2.303355,3.654000
1.524142,1.050362,2.554190,2.318844,3.656000
1.529192,1.055015,2.496086,2.333751,3.658000
1.534127,1.059697,2.438194,2.348087,3.660000
1.538945,1.064407,2.380512,2.361864,3.662000
1.543649,1.069144,2.323036,2.375093,3.664000
1.548238,1.073907,2.265765,2.387786,3.666000
1.552712,1.078694,2.208694,2.399957,3.668000
1.557073,1.083506,2.151822,2.411617,3.670000
1.561319,1.088341,2.095144,2.422779,3.672000
1.565453,1.093197,2.038658,2.433456,3.674000
1.569474,1.098074,1.982361,2.443660,3.676000
1.573383,1.102971,1.926249,2.453406,3.678000
1.577179,1.107887,1.870318,2.462705,3.680000
1.580864,1.112822,1.814565,2.471571,3.682000
1.584438,1.117773,1.758987,2.480017,3.684000
1.587900,1.122742,1.703579,2.488056,3.686000
1.591252,1.127725,1.648339,2.495703,3.688000
1.594494,1.132724,1.593261,2.502969,3.690000
1.597625,1.137737,1.538343,2.509868,3.692000
1.600647,1.142763,1.483581,2.516414,3.694000
1.603560,1.147802,1.428970,2.522620,3.696000
1.606363,1.152854,1.374507,2.528499,3.698000
1.609058,1.157916,1.320187,2.534065,3.700000
1.611644,1.162990,1.266006,2.539331,3.702000
1.614122,1.168073,1.211960,2.544310,3.704000
1.616492,1.173167,1.158045,2.549015,3.706000
1.618754,1.178269,1.104256,2.553460,3.708000
1.620909,1.183380,1.050589,2.557657,3.710000
1.622957,1.188500,0.997041,2.561619,3.712000
1.624897,1.193627,0.943605,2.565360,3.714000
1.626731,1.198761,0.890279,2.568893,3.716000
1.628458,1.203902,0.837057,2.572229,3.718000
1.630079,1.209050,0.783935,2.575382,3.720000
1.631594,1.214204,0.730909,2.578363,3.722000
1.633003,1.219363,0.677973,2.581187,3.724000
1.634306,1.224528,0.625125,2.583864,3.726000
1.635504,1.229699,0.572358,2.586406,3.728000
1.636596,1.234874,0.519669,2.588826,3.730000
1.637582,1.240054,0.467053,2.591136,3.732000
1.638464,1.245238,0.414506,2.593346,3.734000
1.639240,1.250427,0.362023,2.595468,3.736000
1.639912,1.255620,0.309600,2.597514,3.738000
1.640479,1.260817,0.257232,2.599494,3.740000
1.640941,1.266018,0.204916,2.601419,3.742000
1.641299,1.271223,0.152647,2.603300,3.744000
1.641552,1.276431,0.100421,2.605145,3.746000
1.641700,1.281643,0.048233,2.606966,3.748000
1.641745,1.286859,-0.003919,2.608772,3.750000
1.641685,1.292078,-0.056040,2.610571,3.752000
1.641520,1.297301,-0.108133,2.612374,3.754000
1.641252,1.302528,-0.160202,2.614187,3.756000
1.640880,1.307758,-0.212251,2.616020,3.758000
1.640403,1.312992,-0.264281,2.617879,3.760000
1.639823,1.318230,-0.316298,2.619773,3.762000
1.639138,1.323471,-0.368302,2.621707,3.764000
1.638349,1.328717,-0.420297,2.623689,3.766000
1.637457,1.333966,-0.472286,2.625723,3.768000
1.636460,1.339219,-0.524269,2.627815,3.770000
1.635360,1.344477,-0.576249,2.629969,3.772000
1.634155,1.349739,-0.628227,2.632189,3.774000
1.632847,1.355006,-0.680204,2.634479,3.776000
1.631434,1.360277,-0.732182,2.636841,3.778000
1.629918,1.365553,-0.784160,2.639276,3.780000
1.628298,1.370834,-0.836138,2.641787,3.782000
1.626574,1.376121,-0.888116,2.644373,3.784000
1.624745,1.381412,-0.940093,2.647033,3.786000
1.622813,1.386709,-0.992067,2.649767,3.788000
1.620777,1.392011,-1.044037,2.652572,3.790000
1.618637,1.397319,-1.096000,2.655445,3.792000
1.616393,1.402633,-1.147954,2.658381,3.794000
1.614045,1.407953,-1.199894,2.661375,3.796000
1.611594,1.413279,-1.251817,2.664422,3.798000
1.609038,1.418610,-1.303718,2.667513,3.800000
1.606379,1.423949,-1.355591,2.670640,3.802000
1.603616,1.429293,-1.407431,2.673793,3.804000
1.600749,1.434644,-1.459231,2.676962,3.806000
1.597779,1.440001,-1.510984,2.680135,3.808000
1.594705,1.445364,-1.562681,2.683298,3.810000
1.591528,1.450734,-1.614313,2.686436,3.812000
1.588248,1.456110,-1.665872,2.689535,3.814000
1.584865,1.461492,-1.717347,2.692577,3.816000
1.581379,1.466880,-1.768728,2.695543,3.818000
1.577790,1.472274,-1.820001,2.698415,3.820000
1.574099,1.477674,-1.871156,2.701170,3.822000
1.570305,1.483079,-1.922179,2.703788,3.824000
1.566410,1.488489,-1.973057,2.706245,3.826000
1.562413,1.493904,-2.023775,2.708516,3.828000
1.558315,1.499323,-2.074317,2.710575,3.830000
1.554116,1.504746,-2.124670,2.712397,3.832000
1.549816,1.510172,-2.174815,2.713952,3.834000
1.545417,1.515601,-2.224738,2.715212,3.836000
1.540918,1.521033,-2.274420,2.716147,3.838000
1.536319,1.526466,-2.323844,2.716727,3.840000
1.531622,1.531900,-2.372992,2.716920,3.842000
1.526828,1.537333,-2.421847,2.716694,3.844000
1.521935,1.542766,-2.470390,2.716015,3.846000
1.516946,1.548197,-2.518602,2.714852,3.848000
1.511861,1.553625,-2.566465,2.713171,3.850000
1.506681,1.559049,-2.613960,2.710937,3.852000
1.501406,1.564468,-2.661070,2.708117,3.854000
1.496037,1.569881,-2.707776,2.704678,3.856000
1.490575,1.575287,-2.754061,2.700585,3.858000
1.485021,1.580683,-2.799906,2.695807,3.860000
1.479375,1.586069,-2.845297,2.690308,3.862000
1.473640,1.591444,-2.890215,2.684059,3.864000
1.467815,1.596805,-2.934646,2.677027,3.866000
1.461902,1.602151,-2.978575,2.669181,3.868000
1.455901,1.607481,-3.021987,2.660493,3.870000
1.449814,1.612793,-3.064871,2.650933,3.872000
1.443642,1.618084,-3.107214,2.640475,3.874000
1.437385,1.623354,-3.149005,2.629092,3.876000
1.431046,1.628600,-3.190234,2.616760,3.878000
1.424625,1.633821,-3.230893,2.603456,3.880000
1.418123,1.639013,-3.270974,2.589158,3.882000
1.411541,1.644177,-3.310471,2.573847,3.884000
1.404881,1.649308,-3.349379,2.557505,3.886000
1.398144,1.654406,-3.387694,2.540114,3.888000
1.391331,1.659468,-3.425414,2.521660,3.890000
1.384443,1.664492,-3.462538,2.502130,3.892000
1.377481,1.669476,-3.499065,2.481513,3.894000
1.370447,1.674417,-3.534997,2.459798,3.896000
1.363342,1.679314,-3.570337,2.436979,3.898000
1.356166,1.684164,-3.605087,2.413048,3.900000
1.348922,1.688965,-3.639253,2.388001,3.902000
1.341610,1.693716,-3.672840,2.361833,3.904000
1.334231,1.698412,-3.705854,2.334544,3.906000
1.326787,1.703053,-3.738304,2.306133,3.908000
1.319278,1.707636,-3.770197,2.276600,3.910000
1.311706,1.712159,-3.801543,2.245948,3.912000
1.304072,1.716619,-3.832351,2.214178,3.914000
1.296377,1.721015,-3.862632,2.181296,3.916000
1.288622,1.725343,-3.892397,2.147307,3.918000
1.280808,1.729603,-3.921656,2.112215,3.920000
1.272936,1.733791,-3.950422,2.076028,3.922000
1.265006,1.737906,-3.978707,2.038752,3.924000
1.257021,1.741946,-4.006522,2.000396,3.926000
1.248981,1.745907,-4.033881,1.960967,3.928000
1.240886,1.749789,-4.060795,1.920474,3.930000
1.232738,1.753588,-4.087277,1.878927,3.932000
1.224537,1.757304,-4.113340,1.836333,3.934000
1.216285,1.760933,-4.138995,1.792702,3.936000
1.207981,1.764474,-4.164255,1.748045,3.938000
1.199628,1.767925,-4.189132,1.702369,3.940000
1.191225,1.771283,-4.213637,1.655686,3.942000
1.182774,1.774547,-4.237781,1.608003,3.944000
1.174274,1.777714,-4.261576,1.559331,3.946000
1.165728,1.780783,-4.285032,1.509678,3.948000
1.157134,1.783752,-4.308159,1.459053,3.950000
1.148495,1.786619,-4.330967,1.407466,3.952000
1.139811,1.789382,-4.353464,1.354925,3.954000
1.131081,1.792038,-4.375660,1.301438,3.956000
1.122308,1.794587,-4.397561,1.247014,3.958000
1.113491,1.797025,-4.419177,1.191659,3.960000
1.104632,1.799353,-4.440512,1.135382,3.962000
1.095730,1.801566,-4.461575,1.078191,3.964000
1.086786,1.803665,-4.482369,1.020091,3.966000
1.077800,1.805646,-4.502901,0.961090,3.968000
